id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20260206_124541_480998,25.25625,0.054,-0.0504,-2.49,-29.1,25.14375,24.24375,24.975,24.3,0.004454343,0.040089087,0.011135857,0.037861915,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124541_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124541_480998.jpg,0.8
20260206_124541_730998,24.69375,0.0258,-0.105,-3.38,-33.3,24.46875,23.85,24.4125,23.85,0.009111617,0.034168565,0.011389522,0.034168565,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124541_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124541_730998.jpg,0.8
20260206_124541_980998,24.6375,0.1777,-0.0241,-5.91,-28.6,23.85,23.45625,24.1875,23.23125,0.03196347,0.047945205,0.01826484,0.057077626,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124541_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124541_980998.jpg,0.8
20260206_124542_230998,24.1875,-0.0493,-0.0681,-5.67,-32.7,23.625,22.89375,23.68125,22.95,0.023255814,0.053488372,0.020930233,0.051162791,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124542_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124542_230998.jpg,0.8
20260206_124542_480998,23.7375,0.203,-0.1171,-5.92,-51.1,23.5125,22.5,23.45625,22.55625,0.009478673,0.052132701,0.011848341,0.049763033,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124542_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124542_480998.jpg,0.8
20260206_124542_730998,23.2875,0.0334,-0.0466,-5.92,-60.9,23.11875,22.1625,23.175,21.9375,0.007246377,0.048309179,0.004830918,0.057971014,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124542_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124542_730998.jpg,0.8
20260206_124542_980998,23.0625,0.0618,-0.0596,-6.96,-84,22.95,21.54375,22.95,21.65625,0.004878049,0.065853659,0.004878049,0.06097561,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124542_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124542_980998.jpg,0.8
20260206_124543_230998,22.8375,0.1616,-0.0398,-9.43,-103.1,22.89375,21.31875,22.8375,21.20625,-0.002463054,0.066502463,0,0.071428571,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124543_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124543_230998.jpg,0.8
20260206_124543_480998,22.5,0.094,-0.0505,-9.6,-119.2,22.78125,20.98125,22.725,20.8125,-0.0125,0.0675,-0.01,0.075,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124543_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124543_480998.jpg,0.8
20260206_124543_730998,22.275,0.1542,-0.0392,-12.31,-128.3,22.66875,20.7,22.55625,20.41875,-0.017676768,0.070707071,-0.012626263,0.083333333,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124543_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124543_730998.jpg,0.8
20260206_124543_980998,22.10625,0.1603,-0.0359,-15.04,-137.5,22.3875,20.3625,22.33125,20.19375,-0.012722646,0.078880407,-0.010178117,0.086513995,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124543_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124543_980998.jpg,0.8
20260206_124544_230998,21.9375,0.1784,-0.0447,-17.48,-138.4,22.5,20.3625,22.44375,20.1375,-0.025641026,0.071794872,-0.023076923,0.082051282,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124544_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124544_230998.jpg,0.8
20260206_124544_480998,21.76875,0.1973,-0.0541,-18.35,-132.2,23.23125,21.0375,23.175,21.15,-0.067183463,0.033591731,-0.064599483,0.028423773,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124544_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124544_480998.jpg,0.8
20260206_124544_730998,21.54375,0.2043,-0.0396,-19.51,-124.6,23.68125,21.7125,23.68125,21.43125,-0.09921671,-0.007832898,-0.09921671,0.005221932,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124544_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124544_730998.jpg,0.8
20260206_124544_980998,21.43125,0.2216,0.0013,-20.26,-99.1,24.3,22.55625,24.35625,22.5,-0.133858268,-0.052493438,-0.13648294,-0.049868766,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124544_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124544_980998.jpg,0.8
20260206_124545_230998,21.375,0.2363,0.0024,-20.56,-89,24.975,23.2875,24.91875,23.4,-0.168421053,-0.089473684,-0.165789474,-0.094736842,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124545_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124545_230998.jpg,0.8
20260206_124545_480998,21.54375,0.2085,-0.0041,-20.62,-81.1,25.3125,23.90625,25.48125,23.90625,-0.174934726,-0.109660574,-0.182767624,-0.109660574,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124545_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124545_480998.jpg,0.8
20260206_124545_730998,22.05,0.2668,0.037,-20.68,-71,26.1,24.75,26.325,24.8625,-0.183673469,-0.12244898,-0.193877551,-0.12755102,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124545_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124545_730998.jpg,0.8
20260206_124545_980998,22.6125,0.2094,0.0771,-19.85,-65,26.71875,25.3125,26.8875,25.59375,-0.18159204,-0.119402985,-0.189054726,-0.131840796,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124545_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124545_980998.jpg,0.8
20260206_124546_230998,23.00625,0.2479,0.0637,-18.47,-50.1,27.73125,26.6625,27.84375,26.71875,-0.205378973,-0.158924205,-0.210268949,-0.161369193,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124546_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124546_230998.jpg,0.8
20260206_124546_480998,23.5125,0.1609,0.0684,-16.11,-36.1,28.2375,27.39375,28.4625,27.5625,-0.200956938,-0.16507177,-0.210526316,-0.172248804,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124546_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124546_480998.jpg,0.8
20260206_124546_730998,24.075,0.1406,0.0811,-15.91,-14.1,29.08125,28.63125,29.475,28.96875,-0.207943925,-0.189252336,-0.224299065,-0.203271028,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124546_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124546_730998.jpg,0.8
20260206_124546_980998,24.525,0.2127,0.0628,-14.61,-10,29.86875,29.5875,30.15,29.8125,-0.217889908,-0.206422018,-0.229357798,-0.21559633,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124546_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124546_980998.jpg,0.8
20260206_124547_230998,25.14375,0.1553,0.0736,-13.92,-13.2,30.7125,30.31875,30.99375,30.6,-0.22147651,-0.205816555,-0.232662192,-0.217002237,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124547_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124547_230998.jpg,0.8
20260206_124547_480998,25.70625,0.1711,0.094,-13.1,-11.3,31.725,31.33125,32.00625,31.6125,-0.234135667,-0.218818381,-0.245076586,-0.2297593,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124547_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124547_480998.jpg,0.8
20260206_124547_730998,26.325,0.159,0.0904,-12.17,-3.1,32.5125,32.4,32.85,32.45625,-0.235042735,-0.230769231,-0.247863248,-0.232905983,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124547_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124547_730998.jpg,0.8
20260206_124547_980998,27.1125,0.1519,0.0749,-10.75,-1.2,32.9625,32.7375,33.075,32.85,-0.215767635,-0.20746888,-0.219917012,-0.211618257,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124547_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124547_980998.jpg,0.8
20260206_124548_230998,27.73125,0.1373,0.0853,-9.11,3.3,33.24375,33.1875,33.58125,33.46875,-0.198782961,-0.196754564,-0.210953347,-0.206896552,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124548_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124548_230998.jpg,0.8
20260206_124548_480998,28.4625,0.0968,0.0767,-6.62,3.3,33.80625,33.80625,34.2,34.03125,-0.187747036,-0.187747036,-0.201581028,-0.195652174,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124548_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124548_480998.jpg,0.8
20260206_124548_730998,29.30625,0.0483,0.085,-3.75,2.7,34.9875,34.9875,35.26875,35.15625,-0.193857965,-0.193857965,-0.203454894,-0.199616123,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124548_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124548_730998.jpg,0.8
20260206_124548_980998,30.0375,0.0224,0.0956,-2.69,3.6,35.6625,35.60625,35.94375,35.775,-0.187265918,-0.185393258,-0.196629213,-0.191011236,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124548_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124548_980998.jpg,0.8
20260206_124549_230998,31.05,0.0745,0.0934,-3.67,6.1,36.225,36.225,36.45,36.39375,-0.166666667,-0.166666667,-0.173913043,-0.172101449,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124549_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124549_230998.jpg,0.8
20260206_124549_480998,32.00625,0.063,0.084,-3.12,7.6,36.84375,36.9,37.06875,37.0125,-0.151142355,-0.152899824,-0.158172232,-0.156414763,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124549_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124549_480998.jpg,0.8
20260206_124549_730998,32.79375,0.019,0.0189,-1.84,7.2,37.125,37.18125,37.4625,37.40625,-0.132075472,-0.133790738,-0.142367067,-0.140651801,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124549_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124549_730998.jpg,0.8
20260206_124549_980998,32.90625,0.0315,-0.0154,-1.46,5.6,37.51875,37.575,37.8,37.63125,-0.14017094,-0.141880342,-0.148717949,-0.143589744,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124549_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124549_980998.jpg,0.8
20260206_124550_230998,33.3,0.004,0.0736,-0.42,4,37.9125,37.9125,38.1375,37.9125,-0.138513514,-0.138513514,-0.14527027,-0.138513514,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124550_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124550_230998.jpg,0.8
20260206_124550_480998,34.03125,0.0028,0.0714,-0.51,4,37.85625,37.85625,38.025,37.9125,-0.112396694,-0.112396694,-0.117355372,-0.114049587,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124550_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124550_480998.jpg,0.8
20260206_124550_730998,34.93125,0.0058,0.0683,-0.52,4.6,38.08125,38.025,38.41875,38.19375,-0.090177134,-0.088566828,-0.099838969,-0.093397746,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124550_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124550_730998.jpg,0.8
20260206_124550_980998,35.55,0.0167,0.062,-0.48,5.9,38.25,38.30625,38.475,38.30625,-0.075949367,-0.077531646,-0.082278481,-0.077531646,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124550_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124550_980998.jpg,0.8
20260206_124551_230998,36.16875,0.0296,0.0446,-0.28,6.9,38.3625,38.3625,38.53125,38.3625,-0.060653188,-0.060653188,-0.065318818,-0.060653188,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124551_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124551_230998.jpg,0.8
20260206_124551_480998,36.61875,-0.0322,0.0421,0.56,7.8,38.08125,38.1375,38.25,38.19375,-0.039938556,-0.041474654,-0.044546851,-0.043010753,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124551_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124551_480998.jpg,0.8
20260206_124551_730998,36.95625,-0.0004,0.0074,0.16,7.5,38.025,38.025,38.25,38.19375,-0.02891933,-0.02891933,-0.03500761,-0.03348554,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124551_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124551_730998.jpg,0.8
20260206_124551_980998,37.2375,-0.0004,0.0097,0.22,6.1,37.96875,38.025,38.25,38.19375,-0.019637462,-0.021148036,-0.027190332,-0.025679758,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124551_980998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124551_980998.jpg,0.8
20260206_124552_230998,37.4625,-0.0112,0.0334,-0.01,6.2,37.85625,37.85625,38.1375,38.025,-0.010510511,-0.010510511,-0.018018018,-0.015015015,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124552_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124552_230998.jpg,0.8
