id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251121_152720_659233,32.90625,-0.0739,-0.1102,1.28,15.5,30.6,30.65625,30.825,31.10625,0.07008547,0.068376068,0.063247863,0.054700855,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152720_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152720_659233.jpg,0.8
20251121_152720_909233,32.45625,-0.0193,-0.0633,1.62,14.1,30.15,30.20625,29.86875,30.2625,0.071057192,0.06932409,0.079722704,0.067590988,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152720_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152720_909233.jpg,0.8
20251121_152721_159233,31.8375,0.0131,-0.1826,1.71,13.3,29.53125,29.7,29.7,30.15,0.072438163,0.067137809,0.067137809,0.053003534,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152721_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152721_159233.jpg,0.8
20251121_152721_409233,31.725,0.1047,-0.0822,1.68,11.5,29.41875,29.5875,29.3625,29.5875,0.072695035,0.067375887,0.074468085,0.067375887,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152721_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152721_409233.jpg,0.8
20251121_152721_659233,30.88125,-0.001,-0.0472,1.28,12.8,29.30625,29.19375,29.1375,28.9125,0.051001821,0.054644809,0.056466302,0.063752277,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152721_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152721_659233.jpg,0.8
20251121_152721_909233,30.20625,0.0234,-0.0838,2.01,11.9,29.025,28.74375,28.74375,28.8,0.039106145,0.048417132,0.048417132,0.046554935,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152721_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152721_909233.jpg,0.8
20251121_152722_159233,30.15,-0.0703,-0.0739,1.26,10.2,28.63125,28.6875,29.025,28.74375,0.050373134,0.048507463,0.037313433,0.046641791,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152722_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152722_159233.jpg,0.8
20251121_152722_409233,29.53125,0.061,-0.0528,1.66,10.7,28.8,28.8,29.025,29.19375,0.024761905,0.024761905,0.017142857,0.011428571,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152722_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152722_409233.jpg,0.8
20251121_152722_659233,29.475,-0.0377,-0.0698,0.13,11.3,29.41875,29.30625,29.19375,29.8125,0.001908397,0.005725191,0.009541985,-0.011450382,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152722_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152722_659233.jpg,0.8
20251121_152722_909233,29.19375,0.0518,-0.035,1.3,11.9,29.7,29.86875,29.98125,29.8125,-0.01734104,-0.023121387,-0.026974952,-0.021194605,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152722_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152722_909233.jpg,0.8
20251121_152723_159233,28.74375,-0.0782,-0.0506,1.25,12.3,30.09375,30.20625,30.2625,30.31875,-0.046966732,-0.050880626,-0.052837573,-0.054794521,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152723_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152723_159233.jpg,0.8
20251121_152723_409233,28.63125,-0.0127,-0.0535,0.88,12.4,30.43125,30.6,30.7125,30.65625,-0.062868369,-0.068762279,-0.072691552,-0.070726916,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152723_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152723_409233.jpg,0.8
20251121_152723_659233,28.63125,-0.0137,-0.0404,0.57,14.6,30.7125,30.76875,30.99375,30.65625,-0.072691552,-0.074656189,-0.082514735,-0.070726916,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152723_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152723_659233.jpg,0.8
20251121_152723_909233,28.85625,0.038,0.026,0.06,13.2,31.1625,31.10625,31.44375,31.55625,-0.079922027,-0.07797271,-0.089668616,-0.093567251,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152723_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152723_909233.jpg,0.8
20251121_152724_159233,29.41875,-0.0323,0.0539,0.94,13.7,31.1625,31.33125,31.66875,31.5,-0.059273423,-0.06500956,-0.076481836,-0.070745698,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152724_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152724_159233.jpg,0.8
20251121_152724_409233,29.75625,-0.052,0.064,0.97,13.9,31.55625,31.725,31.95,31.8375,-0.060491493,-0.066162571,-0.073724008,-0.069943289,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152724_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152724_409233.jpg,0.8
20251121_152724_659233,30.09375,-0.0808,0.0129,0.51,15.8,31.725,31.89375,31.95,32.0625,-0.054205607,-0.059813084,-0.061682243,-0.065420561,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152724_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152724_659233.jpg,0.8
20251121_152724_909233,30.54375,0.0155,0.0322,0.8,16.4,31.89375,32.0625,32.0625,32.23125,-0.044198895,-0.049723757,-0.049723757,-0.055248619,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152724_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152724_909233.jpg,0.8
20251121_152725_159233,30.43125,0.0086,0.0841,1.61,16.9,32.0625,32.2875,32.11875,32.2875,-0.053604436,-0.060998152,-0.055452865,-0.060998152,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152725_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152725_159233.jpg,0.8
20251121_152725_409233,31.05,-0.0724,0.1245,0.48,18.1,31.78125,31.95,31.89375,31.89375,-0.023550725,-0.028985507,-0.027173913,-0.027173913,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152725_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152725_409233.jpg,0.8
20251121_152725_659233,31.33125,0.0039,0.0798,0.73,17.6,31.44375,31.66875,31.55625,31.725,-0.003590664,-0.010771993,-0.007181329,-0.012567325,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152725_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152725_659233.jpg,0.8
20251121_152725_909233,31.44375,-0.0226,0.0083,1.64,16.8,30.7125,30.99375,30.88125,30.9375,0.023255814,0.01431127,0.017889088,0.016100179,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152725_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152725_909233.jpg,0.8
20251121_152726_159233,31.66875,-0.0219,0.0317,1.36,14.3,30.09375,30.20625,30.20625,30.2625,0.04973357,0.046181172,0.046181172,0.044404973,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152726_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152726_159233.jpg,0.8
20251121_152726_409233,31.89375,-0.0223,0.0275,1.89,14.2,29.64375,29.925,29.86875,29.86875,0.070546737,0.061728395,0.063492063,0.063492063,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152726_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152726_409233.jpg,0.8
20251121_152726_659233,32.0625,-0.0175,0.0123,1.81,9.9,29.41875,29.475,29.64375,29.64375,0.08245614,0.080701754,0.075438596,0.075438596,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152726_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152726_659233.jpg,0.8
20251121_152726_909233,32.175,-0.0204,0.0039,1.88,7.8,29.5875,29.7,29.8125,29.7,0.08041958,0.076923077,0.073426573,0.076923077,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152726_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152726_909233.jpg,0.8
20251121_152727_159233,31.89375,-0.0623,-0.0703,2.41,5.6,29.64375,29.64375,29.8125,29.8125,0.070546737,0.070546737,0.065255732,0.065255732,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152727_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152727_159233.jpg,0.8
20251121_152727_409233,31.33125,-0.0093,-0.0839,2.32,3.5,29.86875,29.7,30.0375,29.86875,0.046678636,0.052064632,0.041292639,0.046678636,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152727_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152727_409233.jpg,0.8
20251121_152727_659233,30.88125,-0.0594,-0.0613,1.88,3.3,30.09375,30.09375,30.375,30.20625,0.025500911,0.025500911,0.016393443,0.021857923,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152727_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152727_659233.jpg,0.8
20251121_152727_909233,30.20625,0.0009,-0.0531,1.27,3.3,30.2625,30.2625,30.4875,30.43125,-0.001862197,-0.001862197,-0.009310987,-0.00744879,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152727_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152727_909233.jpg,0.8
20251121_152728_159233,29.7,-0.0218,-0.0553,1.23,3.3,30.76875,30.65625,30.99375,30.76875,-0.035984848,-0.03219697,-0.043560606,-0.035984848,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152728_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152728_159233.jpg,0.8
20251121_152728_409233,29.475,-0.0142,-0.0177,0.73,3.3,30.88125,30.76875,31.10625,30.9375,-0.047709924,-0.04389313,-0.055343511,-0.049618321,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152728_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152728_409233.jpg,0.8
20251121_152728_659233,29.5875,0.0137,0.0091,0.41,3.6,31.05,30.99375,31.1625,31.05,-0.049429658,-0.047528517,-0.053231939,-0.049429658,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152728_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152728_659233.jpg,0.8
