id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251120_164151_011306,26.26875,0.0342,-0.0148,-2.14,-3.6,25.59375,25.5375,25.7625,25.5375,0.025695931,0.027837259,0.019271949,0.027837259,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164151_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164151_011306.jpg,0.8
20251120_164151_261306,26.2125,0.0236,-0.0133,-1.82,-3.7,25.5375,25.25625,25.59375,25.3125,0.025751073,0.036480687,0.02360515,0.034334764,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164151_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164151_261306.jpg,0.8
20251120_164151_511306,25.9875,0.0189,-0.0128,-1.6,-3.3,24.975,24.75,25.14375,24.80625,0.038961039,0.047619048,0.032467532,0.045454545,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164151_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164151_511306.jpg,0.8
20251120_164151_761306,25.59375,0.0457,-0.0426,-1.6,-2.4,24.46875,24.3,24.525,24.3,0.043956044,0.050549451,0.041758242,0.050549451,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164151_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164151_761306.jpg,0.8
20251120_164152_011306,25.2,0.0393,-0.0351,-1.59,3.6,24.01875,24.01875,24.13125,24.01875,0.046875,0.046875,0.042410714,0.046875,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164152_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164152_011306.jpg,0.8
20251120_164152_261306,24.8625,0.0221,-0.0366,-1.45,6.5,23.56875,23.5125,23.625,23.625,0.052036199,0.054298643,0.049773756,0.049773756,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164152_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164152_261306.jpg,0.8
20251120_164152_511306,24.4125,-0.004,-0.0506,-1.3,6.5,23.23125,23.2875,23.45625,23.34375,0.048387097,0.046082949,0.039170507,0.043778802,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164152_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164152_511306.jpg,0.8
20251120_164152_761306,24.075,0.0139,-0.0404,-0.51,3.2,23.11875,23.0625,23.2875,23.11875,0.039719626,0.042056075,0.03271028,0.039719626,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164152_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164152_761306.jpg,0.8
20251120_164153_011306,23.56875,-0.0102,-0.0318,0.08,3.2,22.95,22.89375,23.11875,22.95,0.026252983,0.028639618,0.019093079,0.026252983,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164153_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164153_011306.jpg,0.8
20251120_164153_261306,23.2875,-0.0118,-0.0191,0.02,3.2,22.725,22.725,22.78125,22.66875,0.024154589,0.024154589,0.02173913,0.026570048,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164153_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164153_261306.jpg,0.8
20251120_164153_511306,23.0625,0.0062,-0.0002,-0.56,4.1,22.10625,22.10625,22.1625,22.10625,0.041463415,0.041463415,0.03902439,0.041463415,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164153_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164153_511306.jpg,0.8
20251120_164153_761306,22.89375,0.0059,-0.01,-0.35,11.6,21.65625,21.65625,21.7125,21.76875,0.054054054,0.054054054,0.051597052,0.049140049,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164153_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164153_761306.jpg,0.8
20251120_164154_011306,22.725,-0.0055,-0.0791,-0.52,27.5,21.20625,21.375,21.20625,21.4875,0.066831683,0.059405941,0.066831683,0.054455446,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164154_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164154_011306.jpg,0.8
20251120_164154_261306,22.21875,-0.0335,-0.0283,-0.21,29.4,20.64375,20.86875,20.8125,21.0375,0.070886076,0.060759494,0.063291139,0.053164557,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164154_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164154_261306.jpg,0.8
20251120_164154_511306,21.9375,0.0099,-0.0348,-0.1,27.5,20.30625,20.53125,20.475,20.64375,0.074358974,0.064102564,0.066666667,0.058974359,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164154_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164154_511306.jpg,0.8
20251120_164154_761306,21.4875,-0.0353,-0.0332,1.11,41.9,19.74375,20.19375,19.9125,20.25,0.081151832,0.060209424,0.073298429,0.057591623,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164154_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164154_761306.jpg,0.8
20251120_164155_011306,21.09375,-0.0551,-0.0438,3.33,60.3,19.51875,20.1375,19.51875,20.19375,0.074666667,0.045333333,0.074666667,0.042666667,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164155_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164155_011306.jpg,0.8
20251120_164155_261306,20.8125,-0.0561,-0.0369,3.08,73.1,19.29375,20.25,19.4625,20.25,0.072972973,0.027027027,0.064864865,0.027027027,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164155_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164155_261306.jpg,0.8
20251120_164155_511306,20.475,-0.0193,-0.0334,2.91,76.2,19.29375,20.30625,19.40625,20.30625,0.057692308,0.008241758,0.052197802,0.008241758,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164155_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164155_511306.jpg,0.8
20251120_164155_761306,20.1375,-0.0335,-0.0298,2.6,95,19.29375,20.3625,19.40625,20.475,0.041899441,-0.011173184,0.036312849,-0.016759777,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164155_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164155_761306.jpg,0.8
20251120_164156_011306,19.9125,-0.0632,-0.0187,4.29,98.7,19.29375,20.5875,19.29375,20.53125,0.031073446,-0.033898305,0.031073446,-0.031073446,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164156_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164156_011306.jpg,0.8
20251120_164156_261306,19.85625,-0.0684,-0.0098,6.48,101.6,19.29375,20.64375,19.29375,20.64375,0.028328612,-0.039660057,0.028328612,-0.039660057,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164156_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164156_261306.jpg,0.8
20251120_164156_511306,19.74375,-0.0995,0.0105,9.12,100.1,19.35,20.64375,19.40625,20.53125,0.01994302,-0.045584046,0.017094017,-0.03988604,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164156_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164156_511306.jpg,0.8
20251120_164156_761306,19.74375,-0.1002,0.0222,9.17,98.4,19.40625,20.7,19.51875,20.64375,0.017094017,-0.048433048,0.011396011,-0.045584046,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164156_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164156_761306.jpg,0.8
20251120_164157_011306,19.85625,-0.1167,0.0142,10.85,98.8,19.51875,20.8125,19.575,20.75625,0.016997167,-0.04815864,0.014164306,-0.045325779,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164157_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164157_011306.jpg,0.8
20251120_164157_261306,19.9125,-0.1086,0.0106,12.49,100.2,19.51875,20.8125,19.63125,20.8125,0.019774011,-0.04519774,0.014124294,-0.04519774,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164157_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164157_261306.jpg,0.8
20251120_164157_511306,19.9125,-0.1153,0.0002,12.37,112,19.51875,21.0375,19.575,20.98125,0.019774011,-0.056497175,0.016949153,-0.053672316,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164157_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164157_511306.jpg,0.8
20251120_164157_761306,19.96875,-0.1358,0.0079,12.74,127.2,19.575,21.15,19.575,21.09375,0.01971831,-0.05915493,0.01971831,-0.056338028,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164157_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164157_761306.jpg,0.8
20251120_164158_011306,19.96875,-0.1179,0.0016,12.43,133.2,19.40625,21.20625,19.4625,21.15,0.028169014,-0.061971831,0.025352113,-0.05915493,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164158_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164158_011306.jpg,0.8
20251120_164158_261306,20.08125,-0.106,0.0136,12.25,148.1,19.40625,21.43125,19.29375,21.20625,0.033613445,-0.067226891,0.039215686,-0.056022409,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164158_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164158_261306.jpg,0.8
20251120_164158_511306,20.1375,-0.1141,0.0113,12.37,148.3,19.35,21.31875,19.35,21.20625,0.039106145,-0.058659218,0.039106145,-0.053072626,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164158_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164158_511306.jpg,0.8
20251120_164158_761306,20.25,-0.1192,0.0005,13.32,148.1,19.40625,21.31875,19.29375,21.2625,0.041666667,-0.052777778,0.047222222,-0.05,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164158_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164158_761306.jpg,0.8
20251120_164159_011306,20.30625,-0.1394,0.0112,15.43,142.7,19.63125,21.2625,19.4625,21.31875,0.033240997,-0.047091413,0.041551247,-0.049861496,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164159_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164159_011306.jpg,0.8
20251120_164159_261306,20.30625,-0.1623,-0.0088,16.54,134.1,19.8,21.54375,19.9125,21.6,0.024930748,-0.060941828,0.019390582,-0.063711911,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164159_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164159_261306.jpg,0.8
20251120_164159_511306,20.3625,-0.1383,-0.0062,17.8,123.5,20.08125,21.88125,19.96875,21.65625,0.013812155,-0.074585635,0.019337017,-0.063535912,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164159_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164159_511306.jpg,0.8
20251120_164159_761306,20.3625,-0.1927,0.0044,19.44,112.2,20.3625,21.76875,20.25,21.825,0,-0.069060773,0.005524862,-0.071823204,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164159_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164159_761306.jpg,0.8
20251120_164200_011306,20.41875,-0.191,0.0003,19.26,108.2,20.5875,22.21875,20.5875,21.99375,-0.008264463,-0.08815427,-0.008264463,-0.077134986,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164200_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164200_011306.jpg,0.8
20251120_164200_261306,20.41875,-0.1737,0.0092,19.5,94.5,20.98125,22.5,20.925,22.5,-0.027548209,-0.101928375,-0.024793388,-0.101928375,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164200_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164200_261306.jpg,0.8
20251120_164200_511306,20.5875,-0.2211,-0.0143,18.09,92.3,21.31875,22.55625,21.4875,22.3875,-0.035519126,-0.095628415,-0.043715847,-0.087431694,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164200_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164200_511306.jpg,0.8
20251120_164200_761306,20.8125,-0.1293,0.0206,17.11,86.7,21.54375,22.78125,21.6,22.725,-0.035135135,-0.094594595,-0.037837838,-0.091891892,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164200_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164200_761306.jpg,0.8
20251120_164201_011306,20.925,-0.1879,-0.0217,15.85,81,21.65625,22.89375,21.88125,22.89375,-0.034946237,-0.094086022,-0.045698925,-0.094086022,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164201_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164201_011306.jpg,0.8
20251120_164201_261306,21.375,-0.1333,0.0018,14.38,66.7,22.21875,23.175,22.33125,23.23125,-0.039473684,-0.084210526,-0.044736842,-0.086842105,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164201_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164201_261306.jpg,0.8
20251120_164201_511306,21.65625,-0.0628,0.0088,13.48,59.6,22.725,23.625,22.95,23.625,-0.049350649,-0.090909091,-0.05974026,-0.090909091,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164201_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164201_511306.jpg,0.8
20251120_164201_761306,21.9375,-0.1943,0.0173,12.15,59.7,23.11875,23.90625,23.2875,24.075,-0.053846154,-0.08974359,-0.061538462,-0.097435897,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164201_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164201_761306.jpg,0.8
20251120_164202_011306,22.10625,-0.1318,0.0178,11.7,59.1,23.56875,24.4125,23.5125,24.4125,-0.066157761,-0.1043257,-0.063613232,-0.1043257,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164202_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164202_011306.jpg,0.8
20251120_164202_261306,22.21875,-0.1289,-0.0005,10.88,56.1,23.85,24.69375,24.13125,24.80625,-0.073417722,-0.111392405,-0.086075949,-0.116455696,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164202_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164202_261306.jpg,0.8
20251120_164202_511306,22.6125,-0.1263,0.0023,9.8,43.6,24.4125,25.0875,24.46875,25.2,-0.07960199,-0.109452736,-0.082089552,-0.114427861,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164202_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164202_511306.jpg,0.8
20251120_164202_761306,23.11875,-0.09,0.0079,8.01,36.8,24.975,25.5375,25.2,25.59375,-0.080291971,-0.104622871,-0.090024331,-0.107055961,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164202_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164202_761306.jpg,0.8
20251120_164203_011306,23.45625,-0.1129,0.0027,8.14,21.6,25.59375,25.875,25.59375,25.875,-0.091127098,-0.103117506,-0.091127098,-0.103117506,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164203_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164203_011306.jpg,0.8
20251120_164203_261306,23.90625,-0.114,-0.0216,8.35,15.9,25.93125,26.1,26.15625,26.15625,-0.084705882,-0.091764706,-0.094117647,-0.094117647,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164203_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164203_261306.jpg,0.8
20251120_164203_511306,24.1875,-0.1604,0.0303,8.2,10.8,26.55,26.6625,26.71875,26.83125,-0.097674419,-0.102325581,-0.104651163,-0.109302326,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164203_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164203_511306.jpg,0.8
20251120_164203_761306,24.69375,-0.0313,0.0234,7.32,10.4,27.05625,27.16875,27.225,27.225,-0.095671982,-0.10022779,-0.102505695,-0.102505695,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164203_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164203_761306.jpg,0.8
20251120_164204_011306,25.2,-0.0843,-0.0023,5.18,8.8,27.28125,27.28125,27.50625,27.45,-0.082589286,-0.082589286,-0.091517857,-0.089285714,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164204_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164204_011306.jpg,0.8
20251120_164204_261306,25.65,-0.0346,0.0264,2.67,6.1,27.61875,27.5625,27.73125,27.675,-0.076754386,-0.074561404,-0.081140351,-0.078947368,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164204_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164204_261306.jpg,0.8
20251120_164204_511306,25.93125,-0.024,0.0124,1.73,6.1,27.84375,27.7875,28.0125,27.9,-0.073752711,-0.071583514,-0.080260304,-0.075921909,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164204_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164204_511306.jpg,0.8
20251120_164204_761306,26.38125,-0.0285,0.0262,1.01,6.7,28.125,28.06875,28.2375,28.18125,-0.066098081,-0.063965885,-0.070362473,-0.068230277,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164204_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164204_761306.jpg,0.8
20251120_164205_011306,26.775,-0.0003,0.0129,0.57,9.1,28.35,28.35,28.4625,28.40625,-0.058823529,-0.058823529,-0.06302521,-0.06092437,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164205_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164205_011306.jpg,0.8
20251120_164205_261306,27.225,-0.0187,-0.0061,0.63,9.9,28.35,28.29375,28.51875,28.4625,-0.041322314,-0.039256198,-0.047520661,-0.045454545,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164205_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164205_261306.jpg,0.8
20251120_164205_511306,27.5625,-0.0044,-0.031,0.05,9.6,28.63125,28.74375,28.85625,28.9125,-0.03877551,-0.042857143,-0.046938776,-0.048979592,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164205_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164205_511306.jpg,0.8
20251120_164205_761306,27.675,-0.0135,-0.0397,0,8.5,28.8,28.85625,28.9125,28.9125,-0.040650407,-0.042682927,-0.044715447,-0.044715447,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164205_761306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164205_761306.jpg,0.8
20251120_164206_011306,27.9,0.0173,-0.021,0.02,8.2,29.025,29.1375,29.08125,29.025,-0.040322581,-0.044354839,-0.04233871,-0.040322581,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164206_011306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164206_011306.jpg,0.8
20251120_164206_261306,28.125,-0.0187,-0.0295,0.08,8.2,29.1375,29.19375,29.25,29.25,-0.036,-0.038,-0.04,-0.04,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164206_261306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164206_261306.jpg,0.8
20251120_164206_511306,28.35,-0.0003,-0.0344,0.38,8.3,29.30625,29.41875,29.475,29.41875,-0.033730159,-0.037698413,-0.03968254,-0.037698413,train/episode_31/images/ZED_LEFT/ZED_LEFT_20251120_164206_511306.jpg,train/episode_31/images/road_img/ZED_LEFT_20251120_164206_511306.jpg,0.8
