id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251121_122931_059066,0,-0.0074,-0.0257,0.11,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122931_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122931_059066.jpg,0.8
20251121_122931_309066,0,-0.0143,0.0586,0.25,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122931_309066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122931_309066.jpg,0.8
20251121_122931_559066,0,-0.0125,0.0154,0.28,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122931_559066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122931_559066.jpg,0.8
20251121_122931_809066,0,-0.0108,0.0167,0.21,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122931_809066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122931_809066.jpg,0.8
20251121_122932_059066,0,-0.0098,0.0066,0.23,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122932_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122932_059066.jpg,0.8
20251121_122932_309066,0,-0.0091,0.0105,0.22,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122932_309066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122932_309066.jpg,0.8
20251121_122932_559066,0,-0.0106,0.01,0.23,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122932_559066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122932_559066.jpg,0.8
20251121_122932_809066,0,-0.0079,0.0072,0.24,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122932_809066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122932_809066.jpg,0.8
20251121_122933_059066,0,-0.0102,0.0106,0.24,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122933_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122933_059066.jpg,0.8
20251121_122933_309066,0,-0.0099,0.0087,0.26,14.7,0,0,0,0,0,0,0,0,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122933_309066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122933_309066.jpg,0.8
