id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251121_122128_822194,16.425,-0.1605,-0.8019,13.1,111.8,0,0,0,0,1,1,1,1,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122128_822194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122128_822194.jpg,0.8
20251121_122129_072194,11.3625,-0.0765,-0.7557,9.6,125.7,0,0,0,0,1,1,1,1,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122129_072194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122129_072194.jpg,0.8
20251121_122129_322194,6.8625,-0.0378,-0.7097,6.4,138.2,0,0,0,0,1,1,1,1,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122129_322194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122129_322194.jpg,0.8
20251121_122129_572194,3.2625,-0.0055,-0.6375,3.08,138.2,0,0,0,0,1,1,1,1,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122129_572194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122129_572194.jpg,0.8
20251121_122129_822194,0.95625,-0.0047,-0.4336,0.44,138.2,0,0,0,0,1,1,1,1,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122129_822194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122129_822194.jpg,0.8
20251121_122130_072194,0,-0.0238,0.1092,0.56,138.2,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122130_072194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122130_072194.jpg,0.8
20251121_122130_322194,0,0.0104,0.0081,0.32,138.2,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122130_322194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122130_322194.jpg,0.8
20251121_122130_572194,0,0.0111,0.01,0.22,138.2,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122130_572194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122130_572194.jpg,0.8
20251121_122130_822194,0,-0.0021,0.0091,0.18,138.2,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122130_822194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122130_822194.jpg,0.8
20251121_122131_072194,0,-0.0013,0.0138,0.16,139.3,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122131_072194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122131_072194.jpg,0.8
20251121_122131_322194,0,-0.0066,0.0107,0.18,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122131_322194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122131_322194.jpg,0.8
20251121_122131_572194,0,-0.0063,0.0135,0.21,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122131_572194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122131_572194.jpg,0.8
20251121_122131_822194,0,-0.0055,0.0116,0.22,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122131_822194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122131_822194.jpg,0.8
20251121_122132_072194,0,-0.0061,0.0127,0.27,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122132_072194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122132_072194.jpg,0.8
20251121_122132_322194,0,-0.0049,0.012,0.26,139.5,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122132_322194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122132_322194.jpg,0.8
20251121_122132_572194,0,-0.0032,0.0131,0.24,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122132_572194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122132_572194.jpg,0.8
20251121_122132_822194,0,-0.0042,0.0115,0.26,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122132_822194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122132_822194.jpg,0.8
20251121_122133_072194,0,-0.0057,0.0131,0.25,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122133_072194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122133_072194.jpg,0.8
20251121_122133_322194,0,-0.0009,0.0121,0.29,139.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122133_322194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122133_322194.jpg,0.8
20251121_122133_572194,0,-0.0045,0.0123,0.26,130.6,0,0,0,0,0,0,0,0,train/episode_6/images/ZED_LEFT/ZED_LEFT_20251121_122133_572194.jpg,train/episode_6/images/road_img/ZED_LEFT_20251121_122133_572194.jpg,0.8
