id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251122_112618_234344,43.65,0.0516,-0.0443,-0.24,-9.1,41.23125,40.89375,41.5125,40.95,0.055412371,0.06314433,0.048969072,0.06185567,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112618_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112618_234344.jpg,0.6
20251122_112618_484344,43.14375,0.0219,-0.0226,-0.54,-9.1,40.8375,40.5,41.0625,40.55625,0.05345502,0.061277705,0.048239896,0.059973924,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112618_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112618_484344.jpg,0.6
20251122_112618_734344,42.8625,0.0048,-0.0581,-0.39,-8.8,40.05,39.76875,40.21875,39.825,0.065616798,0.072178478,0.06167979,0.070866142,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112618_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112618_734344.jpg,0.6
20251122_112618_984344,42.75,0.0468,-0.0501,-0.56,-8.3,39.65625,39.15,39.76875,39.2625,0.072368421,0.084210526,0.069736842,0.081578947,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112618_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112618_984344.jpg,0.6
20251122_112619_234344,42.1875,0.0265,-0.0207,-1.5,-7.5,38.7,38.64375,39.15,37.96875,0.082666667,0.084,0.072,0.1,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112619_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112619_234344.jpg,0.6
20251122_112619_484344,42.01875,0.0401,-0.0487,-2.25,-7,38.3625,38.08125,38.7,38.3625,0.087014726,0.093708166,0.078982597,0.087014726,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112619_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112619_484344.jpg,0.6
20251122_112619_734344,41.68125,0.0888,-0.0183,-3.29,-5.6,38.1375,37.8,38.41875,38.25,0.085020243,0.093117409,0.078272605,0.082321188,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112619_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112619_734344.jpg,0.6
20251122_112619_984344,41.4,0.097,-0.0338,-3.3,-10.5,38.475,38.08125,38.86875,38.025,0.070652174,0.080163043,0.061141304,0.081521739,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112619_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112619_984344.jpg,0.6
20251122_112620_234344,41.11875,0.0932,-0.0617,-3.16,-10,38.30625,38.025,38.53125,38.08125,0.068399453,0.075239398,0.062927497,0.073871409,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112620_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112620_234344.jpg,0.6
20251122_112620_484344,40.725,0.1294,-0.0586,-3.3,-9.9,38.25,37.85625,38.475,37.6875,0.060773481,0.070441989,0.055248619,0.074585635,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112620_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112620_484344.jpg,0.6
20251122_112620_734344,40.10625,0.1853,-0.0713,-3.65,-6.4,37.8,37.575,38.19375,37.6875,0.057503506,0.063113604,0.047685835,0.060308555,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112620_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112620_734344.jpg,0.6
20251122_112620_984344,39.54375,0.1172,-0.0375,-3.38,-7,37.6875,37.4625,37.96875,37.575,0.046941679,0.052631579,0.039829303,0.049786629,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112620_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112620_984344.jpg,0.6
20251122_112621_234344,39.20625,0.035,-0.031,-2.89,-10.8,37.575,37.18125,38.08125,37.51875,0.041606887,0.051649928,0.028694405,0.043041607,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112621_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112621_234344.jpg,0.6
20251122_112621_484344,38.7,0.1596,-0.0346,-2.66,-11.9,37.96875,37.4625,38.25,37.8,0.018895349,0.031976744,0.011627907,0.023255814,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112621_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112621_484344.jpg,0.6
20251122_112621_734344,38.25,0.1104,-0.0863,-3.17,-8.1,38.08125,37.74375,38.41875,37.96875,0.004411765,0.013235294,-0.004411765,0.007352941,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112621_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112621_734344.jpg,0.6
20251122_112621_984344,37.96875,0.0919,-0.0155,-2.47,-2.8,38.475,38.19375,38.5875,38.41875,-0.013333333,-0.005925926,-0.016296296,-0.011851852,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112621_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112621_984344.jpg,0.6
20251122_112622_234344,38.08125,0.1385,0.0562,-2.16,-2.7,38.64375,38.475,39.0375,38.86875,-0.014771049,-0.010339734,-0.025110783,-0.020679468,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112622_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112622_234344.jpg,0.6
20251122_112622_484344,38.19375,0.1425,-0.0126,-3.34,-2.1,38.7,38.475,39.0375,38.86875,-0.013254786,-0.00736377,-0.022091311,-0.017673049,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112622_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112622_484344.jpg,0.6
20251122_112622_734344,38.1375,0.0694,-0.0009,-3.58,-0.6,38.98125,38.925,39.09375,39.0375,-0.022123894,-0.020648968,-0.025073746,-0.02359882,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112622_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112622_734344.jpg,0.6
20251122_112622_984344,38.025,0.0953,-0.0303,-3.82,0.5,39.09375,38.925,39.43125,39.15,-0.028106509,-0.023668639,-0.036982249,-0.029585799,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112622_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112622_984344.jpg,0.6
20251122_112623_234344,37.8,0.0904,-0.0024,-3.65,2.9,39.54375,39.43125,39.825,39.825,-0.046130952,-0.043154762,-0.053571429,-0.053571429,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112623_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112623_234344.jpg,0.6
20251122_112623_484344,37.63125,0.0655,-0.0138,-2.74,2.6,39.825,39.65625,40.1625,40.05,-0.058295964,-0.053811659,-0.067264574,-0.064275037,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112623_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112623_484344.jpg,0.6
20251122_112623_734344,37.40625,-0.0033,0.0105,-2.71,0.6,40.44375,40.33125,40.78125,40.55625,-0.081203008,-0.078195489,-0.090225564,-0.084210526,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112623_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112623_734344.jpg,0.6
20251122_112623_984344,37.35,0.0574,0.0076,-3.18,0.6,40.89375,40.725,41.175,40.95,-0.094879518,-0.090361446,-0.102409639,-0.096385542,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112623_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112623_984344.jpg,0.6
20251122_112624_234344,37.6875,0.0841,0.0534,-4.21,3.4,41.11875,41.00625,41.56875,41.34375,-0.091044776,-0.088059701,-0.102985075,-0.097014925,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112624_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112624_234344.jpg,0.6
20251122_112624_484344,37.74375,0.0813,0.0475,-3.63,4.3,41.85,41.90625,42.075,41.9625,-0.108792846,-0.110283159,-0.114754098,-0.111773472,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112624_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112624_484344.jpg,0.6
20251122_112624_734344,38.025,0.0705,0.0247,-3.4,7.4,42.1875,41.90625,42.525,42.3,-0.109467456,-0.102071006,-0.118343195,-0.112426036,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112624_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112624_734344.jpg,0.6
20251122_112624_984344,38.475,0.0648,0.0343,-1.92,6.9,42.35625,42.35625,42.75,42.80625,-0.100877193,-0.100877193,-0.111111111,-0.112573099,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112624_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112624_984344.jpg,0.6
20251122_112625_234344,38.5875,0.0746,0.0184,-2.24,5.7,42.4125,42.4125,42.91875,42.69375,-0.099125364,-0.099125364,-0.112244898,-0.106413994,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112625_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112625_234344.jpg,0.6
20251122_112625_484344,38.5875,0.0621,0.0402,-1.95,5,42.6375,42.6375,42.8625,42.75,-0.104956268,-0.104956268,-0.110787172,-0.10787172,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112625_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112625_484344.jpg,0.6
20251122_112625_734344,38.7,0.0422,0.0251,-1.78,5,42.91875,42.8625,43.14375,43.0875,-0.109011628,-0.10755814,-0.114825581,-0.113372093,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112625_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112625_734344.jpg,0.6
20251122_112625_984344,38.86875,0.0328,0.0626,-1.19,5,43.0875,43.14375,43.48125,43.14375,-0.10853835,-0.109985528,-0.118668596,-0.109985528,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112625_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112625_984344.jpg,0.6
20251122_112626_234344,39.0375,-0.0163,0.0411,-1.3,6.4,43.25625,43.2,43.48125,43.48125,-0.108069164,-0.106628242,-0.113832853,-0.113832853,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112626_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112626_234344.jpg,0.6
20251122_112626_484344,39.43125,0.0112,0.0665,-0.52,7.5,43.425,43.425,43.70625,43.65,-0.10128388,-0.10128388,-0.108416548,-0.106990014,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112626_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112626_484344.jpg,0.6
20251122_112626_734344,39.65625,-0.0073,0.0691,-0.59,7.4,43.5375,43.59375,43.875,43.81875,-0.09787234,-0.09929078,-0.106382979,-0.104964539,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112626_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112626_734344.jpg,0.6
20251122_112626_984344,39.99375,0.0019,0.0595,-0.79,7,43.70625,43.59375,43.9875,43.9875,-0.092827004,-0.090014065,-0.099859353,-0.099859353,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112626_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112626_984344.jpg,0.6
20251122_112627_234344,40.5,0.0198,0.0652,-1.18,6.9,43.59375,43.93125,44.15625,43.81875,-0.076388889,-0.084722222,-0.090277778,-0.081944444,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112627_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112627_234344.jpg,0.6
20251122_112627_484344,40.89375,0.0211,0.0855,-1.04,5.8,43.93125,43.93125,44.15625,44.83125,-0.074277854,-0.074277854,-0.079779917,-0.096286107,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112627_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112627_484344.jpg,0.6
20251122_112627_734344,41.175,0.0275,0.0624,-0.61,7.1,44.04375,44.04375,44.49375,44.26875,-0.069672131,-0.069672131,-0.080601093,-0.075136612,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112627_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112627_734344.jpg,0.6
20251122_112627_984344,41.79375,0.0018,0.0525,-0.51,7.4,44.2125,44.26875,44.55,44.4375,-0.057873486,-0.059219381,-0.065948856,-0.063257066,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112627_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112627_984344.jpg,0.6
20251122_112628_234344,42.13125,0.0477,0.0666,-0.19,7.3,44.325,44.38125,44.71875,44.6625,-0.052069426,-0.053404539,-0.06141522,-0.060080107,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112628_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112628_234344.jpg,0.6
20251122_112628_484344,42.3,-0.028,0.0116,0.13,7.3,44.55,44.60625,44.83125,44.83125,-0.053191489,-0.054521277,-0.059840426,-0.059840426,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112628_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112628_484344.jpg,0.6
20251122_112628_734344,42.46875,0.0253,0.0699,1.02,5,44.6625,44.6625,45.1125,44.94375,-0.051655629,-0.051655629,-0.062251656,-0.058278146,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112628_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112628_734344.jpg,0.6
20251122_112628_984344,42.46875,0.0046,0.0268,0.02,6,44.775,44.775,45.1125,44.94375,-0.054304636,-0.054304636,-0.062251656,-0.058278146,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112628_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112628_984344.jpg,0.6
20251122_112629_234344,42.58125,-0.0138,0.0445,-0.26,8.3,44.775,44.83125,45.16875,45.05625,-0.051519155,-0.052840159,-0.060766182,-0.058124174,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112629_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112629_234344.jpg,0.6
20251122_112629_484344,42.69375,0.0167,0.0313,-0.29,8.4,44.83125,44.94375,45.28125,45.16875,-0.050065876,-0.052700922,-0.060606061,-0.057971014,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112629_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112629_484344.jpg,0.6
20251122_112629_734344,42.91875,0.02,0.0247,-0.1,8.2,45.16875,45.28125,45.50625,45.39375,-0.05242464,-0.055045872,-0.060288336,-0.057667104,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112629_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112629_734344.jpg,0.6
20251122_112629_984344,43.0875,0.0152,0.0472,-0.31,7.6,45.225,45.28125,45.5625,45.39375,-0.049608355,-0.050913838,-0.057441253,-0.053524804,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112629_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112629_984344.jpg,0.6
20251122_112630_234344,43.14375,-0.0086,0.0396,0.07,7.6,45.225,45.225,45.5625,45.5625,-0.048239896,-0.048239896,-0.056062581,-0.056062581,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112630_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112630_234344.jpg,0.6
20251122_112630_484344,43.36875,0.0073,0.0284,0.4,6.9,45.39375,45.3375,45.675,45.5625,-0.046692607,-0.04539559,-0.053177691,-0.050583658,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112630_484344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112630_484344.jpg,0.6
20251122_112630_734344,43.48125,-0.0072,0.0439,0.48,6.4,45.50625,45.50625,45.7875,45.7875,-0.046571798,-0.046571798,-0.053040103,-0.053040103,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112630_734344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112630_734344.jpg,0.6
20251122_112630_984344,43.59375,-0.0073,0.0299,0.49,6.3,45.61875,45.5625,46.06875,45.95625,-0.046451613,-0.04516129,-0.056774194,-0.054193548,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112630_984344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112630_984344.jpg,0.6
20251122_112631_234344,43.70625,0.0045,0.0285,0.16,6.8,45.84375,45.84375,46.125,46.0125,-0.048906049,-0.048906049,-0.055341055,-0.052767053,train/episode_158/images/ZED_LEFT/ZED_LEFT_20251122_112631_234344.jpg,train/episode_158/images/road_img/ZED_LEFT_20251122_112631_234344.jpg,0.6
