id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251127_120313_293324,85.21875,-0.0049,-0.0558,-0.11,6.6,84.9375,85.05,85.21875,84.9375,0.00330033,0.001980198,0,0.00330033,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120313_293324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120313_293324.jpg,0.8
20251127_120313_543324,84.76875,-0.0269,-0.0733,0.29,8.1,84.7125,84.7125,84.7125,84.6,0.00066357,0.00066357,0.00066357,0.00199071,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120313_543324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120313_543324.jpg,0.8
20251127_120313_793324,83.86875,-0.0318,-0.1006,1.24,9,83.75625,83.86875,83.98125,83.925,0.001341382,0,-0.001341382,-0.000670691,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120313_793324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120313_793324.jpg,0.8
20251127_120314_043324,82.96875,-0.0517,-0.0953,0.42,7,82.9125,82.96875,82.9125,82.9125,0.000677966,0,0.000677966,0.000677966,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120314_043324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120314_043324.jpg,0.8
20251127_120314_293324,82.125,-0.0189,-0.0675,0.08,6.9,82.06875,82.06875,82.40625,82.2375,0.000684932,0.000684932,-0.003424658,-0.001369863,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120314_293324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120314_293324.jpg,0.8
20251127_120314_543324,81.5625,-0.0299,-0.096,0.2,6.9,81.50625,81.50625,81.5625,81.50625,0.000689655,0.000689655,0,0.000689655,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120314_543324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120314_543324.jpg,0.8
20251127_120314_793324,80.775,-0.0188,-0.1143,0.03,6.9,80.71875,80.775,80.8875,80.775,0.000696379,0,-0.001392758,0,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120314_793324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120314_793324.jpg,0.8
20251127_120315_043324,79.93125,0.0017,-0.1136,0.07,7,79.875,79.93125,80.04375,79.875,0.00070373,0,-0.00140746,0.00070373,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120315_043324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120315_043324.jpg,0.8
20251127_120315_293324,79.0875,0.0119,-0.1074,0.11,6.9,79.0875,79.03125,79.2,79.0875,0,0.000711238,-0.001422475,0,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120315_293324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120315_293324.jpg,0.8
20251127_120315_543324,78.35625,0.0129,-0.1138,0.04,6.9,78.075,78.075,78.1875,78.13125,0.003589375,0.003589375,0.002153625,0.0028715,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120315_543324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120315_543324.jpg,0.8
20251127_120315_793324,77.90625,-0.0006,-0.1158,0.02,6.7,77.4,77.4,77.5125,77.34375,0.006498195,0.006498195,0.005054152,0.007220217,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120315_793324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120315_793324.jpg,0.8
20251127_120316_043324,77.00625,-0.0049,-0.1098,-0.16,4.9,76.5,76.55625,76.78125,76.55625,0.006574142,0.005843682,0.002921841,0.005843682,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120316_043324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120316_043324.jpg,0.8
20251127_120316_293324,76.21875,0.0227,-0.1151,-0.72,5.1,76.21875,76.1625,76.33125,76.21875,0,0.000738007,-0.001476015,0,train/episode_34/images/ZED_LEFT/ZED_LEFT_20251127_120316_293324.jpg,train/episode_34/images/road_img/ZED_LEFT_20251127_120316_293324.jpg,0.8
