id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20260206_130144_264497,29.19375,0.0216,0,-0.38,1.5,28.85625,28.74375,29.025,28.8,0.011560694,0.015414258,0.005780347,0.013487476,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_264497.jpg,0.9
20260206_130144_514497,29.025,-0.0022,0.0146,-0.58,0,28.6875,28.4625,28.9125,28.6875,0.011627907,0.019379845,0.003875969,0.011627907,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_514497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_514497.jpg,0.9
20260206_130144_764497,28.8,0.0055,0.0072,-0.46,-1.2,28.63125,28.51875,28.85625,28.6875,0.005859375,0.009765625,-0.001953125,0.00390625,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_764497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_764497.jpg,0.9
20260206_130145_014497,28.6875,0.0046,0.0142,-0.9,-1,28.63125,28.51875,28.85625,28.63125,0.001960784,0.005882353,-0.005882353,0.001960784,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_014497.jpg,0.9
20260206_130145_264497,28.575,0.0057,0.0192,-1.12,0.1,28.51875,28.35,28.74375,28.51875,0.001968504,0.007874016,-0.005905512,0.001968504,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_264497.jpg,0.9
20260206_130145_514497,28.51875,0.0093,0.0157,-1.32,0.2,28.51875,28.4625,28.74375,28.575,0,0.001972387,-0.007889546,-0.001972387,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_514497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_514497.jpg,0.9
20260206_130145_764497,28.575,0.0235,0.0256,-1.17,1.1,28.51875,28.40625,28.8,28.63125,0.001968504,0.005905512,-0.007874016,-0.001968504,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_764497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_764497.jpg,0.9
20260206_130146_014497,28.51875,0.0088,0.0435,-1.16,0.1,28.51875,28.4625,28.74375,28.51875,0,0.001972387,-0.007889546,0,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130146_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130146_014497.jpg,0.9
20260206_130146_264497,28.40625,0.01,0.0253,-1.14,-1,28.40625,28.35,28.6875,28.4625,0,0.001980198,-0.00990099,-0.001980198,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130146_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130146_264497.jpg,0.9
20260206_130146_514497,28.4625,0.0268,0.0276,-1.04,-1.2,28.40625,28.29375,28.63125,28.40625,0.001976285,0.005928854,-0.005928854,0.001976285,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130146_514497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130146_514497.jpg,0.9
20260206_130146_764497,28.51875,0.0009,0.0315,-0.76,-2.2,28.4625,28.29375,28.6875,28.40625,0.001972387,0.007889546,-0.00591716,0.003944773,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130146_764497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130146_764497.jpg,0.9
20260206_130147_014497,28.4625,0.0044,0.0357,-0.91,-2.4,28.29375,28.18125,28.4625,28.18125,0.005928854,0.009881423,0,0.009881423,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130147_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130147_014497.jpg,0.9
