id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20260206_130144_014497,29.3625,0.0015000000000000083,-0.0028499999999999992,-0.4175,2.9249999999999994,28.982812499999998,28.9546875,29.193749999999998,29.0109375,0.012928414249999999,0.01389180525,0.00574719025,0.01197607525,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_014497.jpg,0.9,0.982000,0.865603,0.927513,0.909398
20260206_130144_014497,29.30625,0.008200000000000016,-0.001899999999999998,-0.40499999999999997,2.449999999999999,28.940624999999997,28.884375,29.1375,28.940625,0.012472507499999999,0.0143992895,0.0057582425,0.012479875500000001,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_014497.jpg,0.9,0.982000,0.868301,0.939245,0.909707
20260206_130144_014497,29.25,0.014900000000000024,-0.0009499999999999969,-0.39249999999999996,1.9749999999999983,28.8984375,28.8140625,29.081249999999997,28.8703125,0.012016600749999998,0.014906773750000001,0.00576929475,0.012983675750000001,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_014497.jpg,0.9,0.982000,0.869464,0.947919,0.910362
20260206_130144_264497,29.19375,0.0216,0.0,-0.38,1.5,28.85625,28.74375,29.025,28.8,0.011560694,0.015414258,0.005780347,0.013487476,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_264497.jpg,0.9,0.922237,0.869866,0.937809,0.915396
20260206_130144_264497,29.1515625,0.015649999999999976,0.0036500000000000165,-0.4300000000000002,1.1249999999999982,28.8140625,28.6734375,28.996875,28.771875,0.01157749725,0.016405654750000005,0.005304252499999998,0.013022583749999999,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_264497.jpg,0.9,0.922237,0.869076,0.930491,0.915782
20260206_130144_264497,29.109375,0.0097,0.0073,-0.48,0.75,28.771875,28.603125,28.96875,28.743750000000002,0.0115943005,0.0173970515,0.004828158,0.012557691499999999,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_264497.jpg,0.9,0.922237,0.868259,0.925149,0.915950
20260206_130144_264497,29.0671875,0.0037500000000000276,0.010949999999999984,-0.5299999999999998,0.37500000000000155,28.7296875,28.5328125,28.940625,28.715625,0.011611103749999999,0.018388448249999995,0.004352063500000002,0.012092799250000001,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_264497.jpg,0.9,0.922237,0.867618,0.921220,0.915905
20260206_130144_514497,29.025,-0.0022,0.0146,-0.58,0.0,28.6875,28.4625,28.9125,28.6875,0.011627907,0.019379845,0.003875969,0.011627907,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_514497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_514497.jpg,0.9,0.972014,0.865565,0.931423,0.891730
20260206_130144_514497,28.96875,-0.0002750000000000042,0.012750000000000004,-0.55,-0.2999999999999993,28.673437500000002,28.4765625,28.8984375,28.6875,0.010185774000000003,0.016976290000000005,0.0024186955000000034,0.009697492750000005,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_514497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_514497.jpg,0.9,0.972014,0.862520,0.939069,0.891237
20260206_130144_514497,28.912499999999998,0.0016500000000000087,0.010899999999999991,-0.5199999999999998,-0.6000000000000013,28.659375,28.490625,28.884375,28.6875,0.008743640999999993,0.01457273499999999,0.0009614219999999935,0.007767078499999991,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_514497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_514497.jpg,0.9,0.972014,0.860009,0.944874,0.890875
20260206_130144_514497,28.85625,0.003575000000000005,0.009049999999999996,-0.48999999999999994,-0.9000000000000007,28.6453125,28.5046875,28.8703125,28.6875,0.0073015079999999965,0.012169179999999995,-0.0004958515000000035,0.0058366642499999965,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_514497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_514497.jpg,0.9,0.972014,0.859106,0.949345,0.890741
20260206_130144_764497,28.8,0.005499999999999998,0.007200000000000015,-0.460000000000001,-1.1999999999999995,28.63125,28.51875,28.85625,28.6875,0.005859374999999991,0.009765624999999991,-0.0019531250000000087,0.0039062499999999957,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_764497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_764497.jpg,0.9,0.957575,0.859760,0.948544,0.912692
20260206_130144_764497,28.771875,0.0052749999999999984,0.008950000000000008,-0.5700000000000005,-1.1499999999999997,28.63125,28.51875,28.85625,28.6734375,0.004884727249999996,0.008794806999999995,-0.0029354320000000043,0.003419883499999998,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_764497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_764497.jpg,0.9,0.957575,0.859512,0.948269,0.912720
20260206_130144_764497,28.743750000000002,0.00505,0.010700000000000001,-0.68,-1.1,28.63125,28.51875,28.85625,28.659375,0.0039100795,0.007823989,-0.003917739,0.002933517,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_764497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_764497.jpg,0.9,0.957575,0.859178,0.948337,0.912713
20260206_130144_764497,28.715625,0.0048249999999999986,0.01245000000000001,-0.7900000000000005,-1.0499999999999998,28.63125,28.51875,28.85625,28.6453125,0.0029354317499999958,0.006853170999999996,-0.004900046000000004,0.002447150499999998,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130144_764497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130144_764497.jpg,0.9,0.957575,0.858962,0.948627,0.912687
20260206_130145_014497,28.6875,0.0046,0.0142,-0.9,-1.0,28.63125,28.51875,28.85625,28.63125,0.001960784,0.005882353,-0.005882353,0.001960784,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_014497.jpg,0.9,0.944550,0.858703,0.945241,0.913307
20260206_130145_014497,28.659375,0.004875000000000002,0.015450000000000009,-0.9550000000000004,-0.7249999999999981,28.603125000000002,28.4765625,28.828125,28.603125000000002,0.001962714,0.006380268750000003,-0.00588814275,0.001962714,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_014497.jpg,0.9,0.944550,0.858157,0.942863,0.913306
20260206_130145_014497,28.631249999999998,0.005150000000000001,0.016700000000000007,-1.0100000000000002,-0.44999999999999873,28.575,28.434375,28.799999999999997,28.575,0.001964644,0.006878184500000002,-0.0058939325,0.001964644,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_014497.jpg,0.9,0.944550,0.857391,0.941197,0.913338
20260206_130145_014497,28.603125,0.005425000000000001,0.01795,-1.0650000000000002,-0.17499999999999927,28.546875,28.392187500000002,28.771874999999998,28.546875,0.001966574,0.007376100250000001,-0.00589972225,0.001966574,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_014497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_014497.jpg,0.9,0.944550,0.856483,0.940038,0.913405
20260206_130145_264497,28.575,0.005700000000000008,0.01919999999999999,-1.1200000000000006,0.10000000000000023,28.51875,28.35,28.74375,28.51875,0.0019685039999999955,0.007874015999999985,-0.005905512000000004,0.001968503999999991,train/episode_101__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_130145_264497.jpg,train/episode_101__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_130145_264497.jpg,0.9,0.927875,0.855503,0.934428,0.901284
