id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20260205_160612_443864,14.85,0.0033,0.1306,-1.65,-12.9,16.81875,16.59375,17.1,16.70625,-0.132575758,-0.117424242,-0.151515152,-0.125,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160612_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160612_443864.jpg,0.65
20260205_160612_693864,15.75,0.0106,0.1285,-2.37,-10.8,17.38125,16.93125,17.26875,16.9875,-0.103571429,-0.075,-0.096428571,-0.078571429,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160612_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160612_693864.jpg,0.65
20260205_160612_943864,16.425,0.0565,0.099,-2.26,-5.1,17.15625,17.04375,17.38125,17.15625,-0.044520548,-0.037671233,-0.058219178,-0.044520548,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160612_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160612_943864.jpg,0.65
20260205_160613_193864,16.875,-0.04,0.0547,-1.82,-0.6,17.04375,16.93125,17.2125,16.9875,-0.01,-0.003333333,-0.02,-0.006666667,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160613_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160613_193864.jpg,0.65
20260205_160613_443864,17.1,0.0084,-0.0017,-1.57,4.5,16.7625,16.5375,16.59375,16.59375,0.019736842,0.032894737,0.029605263,0.029605263,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160613_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160613_443864.jpg,0.65
20260205_160613_693864,17.15625,0.0525,-0.0089,-1.56,11.3,16.48125,16.2,16.36875,16.25625,0.039344262,0.055737705,0.045901639,0.052459016,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160613_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160613_693864.jpg,0.65
20260205_160613_943864,17.04375,-0.0144,-0.0449,-0.97,19.3,15.975,16.0875,16.2,16.0875,0.062706271,0.056105611,0.04950495,0.056105611,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160613_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160613_943864.jpg,0.8
20260205_160614_193864,16.7625,0.012,-0.041,-0.81,23.5,15.69375,15.91875,15.80625,15.975,0.063758389,0.05033557,0.05704698,0.046979866,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160614_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160614_193864.jpg,0.8
20260205_160614_443864,16.5375,-0.0075,-0.0288,0.27,26.9,15.525,15.69375,15.525,15.80625,0.06122449,0.051020408,0.06122449,0.044217687,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160614_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160614_443864.jpg,0.8
20260205_160614_693864,16.3125,-0.001,-0.0462,0.5,36.8,15.24375,15.525,15.3,15.58125,0.065517241,0.048275862,0.062068966,0.044827586,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160614_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160614_693864.jpg,0.8
20260205_160614_943864,16.0875,-0.0225,-0.0471,1.18,38.2,14.9625,15.24375,14.9625,15.35625,0.06993007,0.052447552,0.06993007,0.045454545,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160614_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160614_943864.jpg,0.8
20260205_160615_193864,15.8625,-0.044,-0.0524,1.73,44.5,14.45625,14.79375,14.56875,14.90625,0.088652482,0.067375887,0.081560284,0.060283688,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160615_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160615_193864.jpg,0.8
20260205_160615_443864,15.6375,0.0413,-0.0344,1.49,49.2,14.34375,14.79375,14.4,14.625,0.082733813,0.053956835,0.079136691,0.064748201,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160615_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160615_443864.jpg,0.8
20260205_160615_693864,15.4125,-0.0563,-0.031,2.93,58.8,14.0625,14.56875,14.175,14.625,0.087591241,0.054744526,0.080291971,0.051094891,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160615_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160615_693864.jpg,0.8
20260205_160615_943864,15.13125,-0.082,-0.0408,2.84,84.6,14.0625,14.90625,14.0625,14.79375,0.07063197,0.014869888,0.07063197,0.022304833,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160615_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160615_943864.jpg,0.8
20260205_160616_193864,14.79375,-0.0658,-0.0378,3.13,85.7,13.95,14.7375,14.00625,14.7375,0.057034221,0.003802281,0.053231939,0.003802281,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160616_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160616_193864.jpg,0.8
20260205_160616_443864,14.625,-0.0582,-0.0144,3.95,75.2,13.66875,14.2875,13.66875,14.34375,0.065384615,0.023076923,0.065384615,0.019230769,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160616_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160616_443864.jpg,0.8
20260205_160616_693864,14.45625,-0.0525,-0.0224,4.43,52.7,13.44375,13.8375,13.44375,13.95,0.070038911,0.042801556,0.070038911,0.035019455,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160616_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160616_693864.jpg,0.8
20260205_160616_943864,14.34375,-0.0629,-0.0132,5.25,50.7,12.99375,13.44375,13.1625,13.44375,0.094117647,0.062745098,0.082352941,0.062745098,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160616_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160616_943864.jpg,0.8
20260205_160617_193864,14.4,-0.068,0.0034,7.51,54.2,12.825,13.33125,12.88125,13.21875,0.109375,0.07421875,0.10546875,0.08203125,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160617_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160617_193864.jpg,0.8
20260205_160617_443864,14.4,-0.0941,-0.0106,7.86,81,12.31875,12.88125,12.375,12.88125,0.14453125,0.10546875,0.140625,0.10546875,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160617_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160617_443864.jpg,0.8
20260205_160617_693864,14.175,-0.0849,-0.0349,7.52,121,11.925,12.76875,11.8125,12.76875,0.158730159,0.099206349,0.166666667,0.099206349,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160617_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160617_693864.jpg,0.8
20260205_160617_943864,13.89375,-0.0665,-0.0307,5.99,182.5,11.3625,12.7125,11.19375,12.4875,0.182186235,0.085020243,0.194331984,0.101214575,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160617_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160617_943864.jpg,0.8
20260205_160618_193864,13.55625,-0.0606,-0.0243,4,205.6,10.96875,12.4875,10.74375,12.20625,0.190871369,0.078838174,0.20746888,0.099585062,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160618_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160618_193864.jpg,0.8
20260205_160618_443864,13.275,-0.0544,-0.0211,3.94,244.8,10.51875,12.20625,10.125,11.8125,0.207627119,0.080508475,0.237288136,0.110169492,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160618_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160618_443864.jpg,0.8
20260205_160618_693864,13.10625,-0.0556,-0.0278,4.06,264,10.06875,11.8125,9.50625,11.41875,0.231759657,0.098712446,0.274678112,0.128755365,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160618_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160618_693864.jpg,0.8
20260205_160618_943864,12.76875,-0.0617,-0.0397,4.91,266.8,9.5625,11.41875,9.1125,10.96875,0.251101322,0.105726872,0.286343612,0.140969163,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160618_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160618_943864.jpg,0.8
20260205_160619_193864,12.4875,-0.0741,-0.0403,7.11,268.5,9.28125,11.1375,8.8875,10.8,0.256756757,0.108108108,0.288288288,0.135135135,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160619_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160619_193864.jpg,0.8
20260205_160619_443864,12.2625,-0.0642,-0.0437,10.48,263.6,9.3375,11.08125,9,10.8,0.23853211,0.096330275,0.266055046,0.119266055,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160619_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160619_443864.jpg,0.8
20260205_160619_693864,12.0375,-0.109,-0.0362,13.94,238,9.95625,11.7,9.73125,11.41875,0.172897196,0.028037383,0.191588785,0.051401869,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160619_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160619_693864.jpg,0.8
20260205_160619_943864,11.75625,-0.1185,-0.0324,15.24,206,11.025,12.65625,10.85625,12.4875,0.062200957,-0.076555024,0.076555024,-0.062200957,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160619_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160619_943864.jpg,0.8
20260205_160620_193864,11.41875,-0.1373,-0.0335,17.84,201.8,11.98125,13.725,11.86875,13.5,-0.049261084,-0.201970443,-0.039408867,-0.18226601,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160620_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160620_193864.jpg,0.8
20260205_160620_443864,10.96875,-0.1288,-0.0325,19.08,193.5,12.76875,14.5125,12.65625,14.4,-0.164102564,-0.323076923,-0.153846154,-0.312820513,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160620_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160620_443864.jpg,0.8
20260205_160620_693864,10.51875,-0.107,-0.019,18.66,164.7,14.34375,15.8625,14.23125,15.75,-0.363636364,-0.50802139,-0.352941176,-0.497326203,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160620_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160620_693864.jpg,0.8
20260205_160620_943864,10.2375,-0.1087,-0.0039,18.21,160.3,14.85,16.59375,14.79375,16.48125,-0.450549451,-0.620879121,-0.445054945,-0.60989011,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160620_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160620_943864.jpg,0.8
20260205_160621_193864,10.18125,-0.1341,0.0467,17.85,154.5,15.58125,17.325,15.58125,17.2125,-0.53038674,-0.701657459,-0.53038674,-0.690607735,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160621_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160621_193864.jpg,0.8
20260205_160621_443864,10.74375,-0.1519,0.1514,17.48,129.4,16.425,17.8875,16.48125,18,-0.528795812,-0.664921466,-0.534031414,-0.67539267,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160621_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160621_443864.jpg,0.8
20260205_160621_693864,11.30625,-0.1071,0.1713,16.74,115.5,16.875,18.28125,16.9875,18.28125,-0.492537313,-0.616915423,-0.502487562,-0.616915423,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160621_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160621_693864.jpg,0.8
20260205_160621_943864,12.2625,-0.0777,0.1541,16.25,87.1,17.775,18.84375,18,18.95625,-0.449541284,-0.536697248,-0.467889908,-0.54587156,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160621_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160621_943864.jpg,0.8
20260205_160622_193864,13.10625,-0.1413,0.1325,17.48,64.8,18.73125,19.51875,18.9,19.63125,-0.429184549,-0.489270386,-0.442060086,-0.497854077,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160622_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160622_193864.jpg,0.8
20260205_160622_443864,14.4,-0.1372,0.1495,17.16,57.3,19.74375,20.5875,20.08125,20.5875,-0.37109375,-0.4296875,-0.39453125,-0.4296875,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160622_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160622_443864.jpg,0.8
20260205_160622_693864,15.46875,-0.1382,0.1236,16.58,54,20.25,20.925,20.41875,21.09375,-0.309090909,-0.352727273,-0.32,-0.363636364,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160622_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160622_693864.jpg,0.8
20260205_160622_943864,15.975,-0.1806,0.1231,16.5,43.6,21.15,21.65625,21.43125,21.88125,-0.323943662,-0.355633803,-0.341549296,-0.36971831,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160622_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160622_943864.jpg,0.8
20260205_160623_193864,16.70625,-0.1542,0.101,16.59,36.6,22.10625,22.6125,22.3875,22.78125,-0.323232323,-0.353535354,-0.34006734,-0.363636364,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160623_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160623_193864.jpg,0.8
20260205_160623_443864,17.49375,-0.1058,0.1149,13.87,28.8,22.8375,23.23125,23.175,23.2875,-0.305466238,-0.327974277,-0.324758842,-0.331189711,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160623_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160623_443864.jpg,0.8
20260205_160623_693864,18.225,-0.1424,0.1331,10.5,26,23.23125,23.625,23.56875,23.85,-0.274691358,-0.296296296,-0.293209877,-0.308641975,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160623_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160623_693864.jpg,0.8
20260205_160623_943864,19.06875,-0.0958,0.1232,8.16,19.5,24.01875,24.3,24.35625,24.46875,-0.259587021,-0.274336283,-0.277286136,-0.283185841,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160623_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160623_943864.jpg,0.8
20260205_160624_193864,19.575,-0.0904,0.124,7.12,15.5,24.46875,24.6375,24.75,24.75,-0.25,-0.25862069,-0.264367816,-0.264367816,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160624_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160624_193864.jpg,0.8
20260205_160624_443864,20.53125,-0.082,0.1201,6.71,13.3,24.75,24.91875,25.03125,25.03125,-0.205479452,-0.21369863,-0.219178082,-0.219178082,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160624_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160624_443864.jpg,0.8
20260205_160624_693864,21.31875,-0.0607,0.1309,5.14,7.6,25.36875,25.48125,25.65,25.5375,-0.189973615,-0.19525066,-0.203166227,-0.197889182,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160624_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160624_693864.jpg,0.8
