id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20260205_181140_735186,26.94375,0.0848,-0.0004,-8.49,-50.3,27.16875,26.1,27.225,25.93125,-0.008350731,0.03131524,-0.010438413,0.037578288,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181140_735186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181140_735186.jpg,0.8
20260205_181140_985186,27.3375,0.1135,0.0056,-9.46,-41.8,27.50625,26.55,27.50625,26.6625,-0.00617284,0.028806584,-0.00617284,0.024691358,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181140_985186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181140_985186.jpg,0.8
20260205_181141_235186,27.5625,0.1112,-0.0258,-11.77,-50.1,28.0125,26.83125,27.95625,26.775,-0.016326531,0.026530612,-0.014285714,0.028571429,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181141_235186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181141_235186.jpg,0.8
20260205_181141_485186,28.06875,0.154,0.0851,-12.04,-58.7,28.29375,26.94375,28.29375,27.05625,-0.008016032,0.04008016,-0.008016032,0.036072144,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181141_485186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181141_485186.jpg,0.8
20260205_181141_735186,28.63125,0.202,0.0705,-10.96,-56.8,28.4625,27.1125,28.4625,27.28125,0.00589391,0.053045187,0.00589391,0.047151277,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181141_735186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181141_735186.jpg,0.8
20260205_181141_985186,30.15,0.1706,0.1415,-12.44,-53.9,28.8,27.7875,28.8,27.7875,0.044776119,0.078358209,0.044776119,0.078358209,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181141_985186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181141_985186.jpg,0.8
20260205_181142_235186,30.9375,0.1885,0.1282,-11.04,-56.1,30.20625,28.74375,30.43125,29.1375,0.023636364,0.070909091,0.016363636,0.058181818,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181142_235186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181142_235186.jpg,0.8
20260205_181142_485186,32.23125,0.1855,0.128,-9.27,-55.8,30.99375,29.41875,31.1625,29.75625,0.038394415,0.087260035,0.033158813,0.076788831,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181142_485186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181142_485186.jpg,0.8
20260205_181142_735186,32.85,0.1077,0.0831,-9.38,-43.4,31.6125,30.43125,32.0625,30.88125,0.037671233,0.073630137,0.023972603,0.059931507,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181142_735186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181142_735186.jpg,0.8
20260205_181142_985186,33.91875,0.1996,0.0778,-10.44,-38.1,32.625,32.00625,33.13125,32.11875,0.03814262,0.056384743,0.023217247,0.053067993,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181142_985186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181142_985186.jpg,0.8
20260205_181143_235186,34.5375,0.1884,0.108,-10.44,-41,33.46875,32.4,33.80625,33.24375,0.030944625,0.061889251,0.021172638,0.037459283,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181143_235186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181143_235186.jpg,0.8
20260205_181143_485186,35.325,0.1546,0.0825,-7.32,-40.3,34.9875,33.75,35.04375,33.8625,0.00955414,0.044585987,0.007961783,0.041401274,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181143_485186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181143_485186.jpg,0.8
20260205_181143_735186,36.05625,0.1672,0.1101,-7.59,-29.1,35.325,34.48125,35.775,34.81875,0.020280811,0.043681747,0.007800312,0.034321373,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181143_735186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181143_735186.jpg,0.8
20260205_181143_985186,36.7875,0.1299,0.07,-7.55,-26.7,36.1125,35.26875,36.45,35.60625,0.018348624,0.041284404,0.009174312,0.032110092,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181143_985186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181143_985186.jpg,0.8
20260205_181144_235186,37.51875,0.1607,0.0868,-7.22,-26.9,36.73125,36.05625,37.125,36.3375,0.020989505,0.03898051,0.010494753,0.031484258,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181144_235186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181144_235186.jpg,0.8
20260205_181144_485186,37.96875,0.0975,0.0864,-5.23,-24.7,37.575,36.84375,37.9125,37.0125,0.01037037,0.02962963,0.001481481,0.025185185,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181144_485186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181144_485186.jpg,0.8
20260205_181144_735186,38.53125,0.0753,0.0862,-3.67,-18.2,38.1375,37.40625,38.53125,37.85625,0.010218978,0.02919708,0,0.017518248,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181144_735186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181144_735186.jpg,0.8
20260205_181144_985186,39.09375,0.0358,0.0859,-2.15,-11,38.475,38.025,38.925,38.3625,0.015827338,0.027338129,0.004316547,0.018705036,train/episode_90__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260205_181144_985186.jpg,train/episode_90__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260205_181144_985186.jpg,0.8
