id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,Unnamed: 16,rac,img,dyn,decision,feature
20260322_152622_501899,33.131249999999994,-0.06615,-0.03005,2.885,22.4,32.990625,33.271875,33.159375,33.3,0.004247414000000001,-0.0042358840000000005,-0.000869084,-0.0051049675,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152622_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152622_501899.jpg,,0.3,0.266218,0.223121,0.252206,0.281125
20260322_152622_501899,33.074999999999996,-0.07167500000000002,-0.04092500000000001,2.8125,22.25,32.9203125,33.1734375,33.2015625,33.3,0.0046790735,-0.0029697309999999985,-0.0038416970000000024,-0.0068114277500000014,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152622_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152622_501899.jpg,,0.3,0.266218,0.217696,0.250131,0.281087
20260322_152622_751899,33.01875,-0.07719999999999998,-0.05179999999999997,2.7399999999999998,22.1,32.85,33.075,33.24375,33.3,0.005110733000000003,-0.0017035780000000057,-0.006814310000000002,-0.008517888000000001,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152622_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152622_751899.jpg,,0.3,0.313017,0.238337,0.259960,0.276605
20260322_152622_751899,32.9765625,-0.06512499999999999,-0.037924999999999986,2.5925000000000002,22.075,32.765625,33.1171875,33.24375,33.271874999999994,0.006401543000000001,-0.004274258750000001,-0.00810730775,-0.00895690925,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152622_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152622_751899.jpg,,0.3,0.313017,0.318649,0.276586,0.283643
20260322_152622_751899,32.934374999999996,-0.053049999999999986,-0.02404999999999998,2.445,22.05,32.68125,33.159375000000004,33.24375,33.24375,0.007692353000000002,-0.006844939500000002,-0.009400305500000001,-0.0093959305,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152622_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152622_751899.jpg,,0.3,0.313017,0.275349,0.282825,0.279699
20260322_152622_751899,32.8921875,-0.040975000000000004,-0.010175000000000003,2.2975,22.025000000000002,32.596875000000004,33.2015625,33.24375,33.215625,0.008983162999999999,-0.009415620249999998,-0.01069330325,-0.00983495175,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152622_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152622_751899.jpg,,0.3,0.313017,0.240066,0.283351,0.277072
20260322_152623_001899,32.85,-0.0289,0.0037,2.15,22.0,32.5125,33.24375,33.24375,33.1875,0.010273973,-0.011986301,-0.011986301,-0.010273973,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_001899.jpg,,0.3,0.300787,0.231593,0.280916,0.274054
20260322_152623_001899,32.79375,-0.0313,-0.0011000000000000055,2.1199999999999997,21.724999999999998,32.5828125,33.2015625,33.0890625,33.159375,0.006412376249999996,-0.0124380015,-0.008989725749999997,-0.011153755500000001,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_001899.jpg,,0.3,0.300787,0.237516,0.280150,0.274417
20260322_152623_001899,32.7375,-0.0337,-0.005900000000000001,2.09,21.45,32.653125,33.159375,32.934375,33.13125,0.002550779500000001,-0.012889702,-0.0059931505,-0.012033538,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_001899.jpg,,0.3,0.300787,0.243604,0.280429,0.274726
20260322_152623_001899,32.68125,-0.0361,-0.010700000000000006,2.0599999999999996,21.174999999999997,32.7234375,33.1171875,32.7796875,33.103125,-0.001310817250000004,-0.0133414025,-0.002996575249999996,-0.0129133205,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_001899.jpg,,0.3,0.300787,0.245440,0.280941,0.274819
20260322_152623_251899,32.625,-0.0385,-0.0155,2.03,20.9,32.79375,33.075,32.625,33.075,-0.005172414,-0.013793103,0.0,-0.013793103,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_251899.jpg,,0.3,0.297449,0.244727,0.280648,0.271709
20260322_152623_251899,32.5546875,-0.03377499999999999,-0.012474999999999997,2.1975000000000002,21.5,32.667187500000004,32.9765625,32.56875,32.948437500000004,-0.0034445279999999984,-0.012953522999999998,-0.0004347825000000004,-0.012083957749999997,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_251899.jpg,,0.3,0.297449,0.246220,0.280651,0.271842
20260322_152623_251899,32.484375,-0.02904999999999999,-0.009449999999999993,2.365,22.1,32.540625,32.878125,32.512499999999996,32.821875,-0.0017166419999999965,-0.012113942999999997,-0.0008695650000000009,-0.010374812499999995,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_251899.jpg,,0.3,0.297449,0.249179,0.280969,0.272248
20260322_152623_251899,32.4140625,-0.024324999999999982,-0.00642499999999999,2.5325000000000006,22.700000000000003,32.4140625,32.7796875,32.45625,32.6953125,1.1244000000005736e-05,-0.011274362999999996,-0.0013043475000000012,-0.008665667249999995,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_251899.jpg,,0.3,0.297449,0.254500,0.281692,0.273112
20260322_152623_501899,32.34375,-0.019600000000000072,-0.003400000000000066,2.7000000000000006,23.3,32.2875,32.68125,32.4,32.56875,0.001739129999999998,-0.010434782999999994,-0.001739129999999998,-0.006956522000000003,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_501899.jpg,,0.3,0.278283,0.262886,0.279072,0.276845
20260322_152623_501899,32.315625,-0.036075000000000024,-0.018375000000000016,2.8200000000000003,23.400000000000002,32.2734375,32.6109375,32.3578125,32.56875,0.0013043474999999995,-0.009134987749999999,-0.0013043474999999995,-0.007835192500000001,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_501899.jpg,,0.3,0.278283,0.265209,0.277411,0.278290
20260322_152623_501899,32.2875,-0.05255000000000004,-0.03335000000000003,2.9400000000000004,23.5,32.259375,32.540625,32.315625,32.56875,0.0008695649999999991,-0.007835192499999998,-0.0008695649999999991,-0.008713863000000002,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_501899.jpg,,0.3,0.278283,0.258522,0.275449,0.277670
20260322_152623_501899,32.259375,-0.06902500000000006,-0.04832500000000005,3.0600000000000005,23.6,32.245312500000004,32.4703125,32.2734375,32.56875,0.00043478249999999875,-0.006535397249999996,-0.00043478249999999875,-0.009592533500000004,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_501899.jpg,,0.3,0.278283,0.248471,0.272904,0.276329
20260322_152623_751899,32.23125,-0.0855,-0.06329999999999991,3.1800000000000006,23.7,32.23125,32.4,32.23125,32.56875,5.822847759517908e-18,-0.0052356020000000015,-3.881898136270931e-18,-0.010471203999999998,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_751899.jpg,,0.3,0.305926,0.278035,0.279589,0.275534
20260322_152623_751899,32.2171875,-0.08655000000000002,-0.04439999999999991,3.2825000000000006,24.0,32.175000000000004,32.4,32.245312500000004,32.540625,0.001311188750000006,-0.0056749532500000015,-0.000874125750000004,-0.010038717749999997,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_751899.jpg,,0.3,0.305926,0.367138,0.294280,0.284045
20260322_152623_751899,32.203125,-0.08760000000000001,-0.025499999999999995,3.385,24.299999999999997,32.118750000000006,32.4,32.259375000000006,32.5125,0.0026223775,-0.0061143045,-0.0017482515000000003,-0.0096062315,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_751899.jpg,,0.3,0.305926,0.321515,0.299567,0.279510
20260322_152623_751899,32.1890625,-0.08865,-0.006599999999999995,3.4875,24.599999999999998,32.0625,32.4,32.2734375,32.484375,0.00393356625,-0.00655365575,-0.0026223772500000003,-0.009173745249999999,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152623_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152623_751899.jpg,,0.3,0.305926,0.231089,0.293389,0.269358
20260322_152624_001899,32.175,-0.0897,0.0123,3.59,24.9,32.00625,32.4,32.2875,32.45625,0.005244755,-0.006993007,-0.003496503,-0.008741259,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_001899.jpg,,0.3,0.283567,0.232885,0.285064,0.273888
20260322_152624_001899,32.11875,-0.09895000000000001,0.018175000000000007,3.6675,25.4,31.9921875,32.3859375,32.2171875,32.428124999999994,0.0039335662499999985,-0.008325741250000001,-0.0030625179999999998,-0.00963693025,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_001899.jpg,,0.3,0.283567,0.246795,0.280684,0.275072
20260322_152624_001899,32.0625,-0.10820000000000002,0.024050000000000012,3.745,25.9,31.978125,32.371874999999996,32.146875,32.4,0.002622377499999997,-0.009658475500000003,-0.002628532999999999,-0.010532601500000002,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_001899.jpg,,0.3,0.283567,0.258143,0.278762,0.276573
20260322_152624_001899,32.00625,-0.11745,0.029924999999999993,3.8225,26.4,31.9640625,32.3578125,32.0765625,32.371875,0.001311188750000001,-0.010991209749999998,-0.002194548,-0.01142827275,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_001899.jpg,,0.3,0.283567,0.268835,0.278524,0.278301
20260322_152624_251899,31.95,-0.1267,0.0358,3.9,26.9,31.95,32.34375,32.00625,32.34375,0.0,-0.012323944,-0.001760563,-0.012323944,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_251899.jpg,,0.3,0.280738,0.281149,0.279238,0.278840
20260322_152624_251899,31.935937499999998,-0.12115,0.032725,4.24,28.25,31.89375,32.315625,32.0484375,32.34375,0.0013227512500000014,-0.01188846075,-0.003525007750000002,-0.012770294750000001,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_251899.jpg,,0.3,0.280738,0.286934,0.280465,0.280178
20260322_152624_251899,31.921875,-0.1156,0.029649999999999992,4.580000000000001,29.6,31.8375,32.2875,32.090625,32.34375,0.002645502500000003,-0.0114529775,-0.005289452500000004,-0.0132166455,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_251899.jpg,,0.3,0.280738,0.284695,0.281062,0.279925
20260322_152624_251899,31.9078125,-0.11004999999999998,0.026574999999999988,4.920000000000001,30.950000000000003,31.78125,32.259375,32.1328125,32.34375,0.003968253750000004,-0.011017494249999999,-0.007053897250000006,-0.013662996250000002,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_251899.jpg,,0.3,0.280738,0.274071,0.280072,0.278076
20260322_152624_501899,31.89375,-0.1045,0.0235,5.26,32.3,31.725,32.23125,32.175,32.34375,0.005291005,-0.010582011,-0.008818342,-0.014109347,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_501899.jpg,,0.3,0.252564,0.257276,0.272468,0.270386
20260322_152624_501899,31.89375,-0.10935000000000002,0.024025,5.487500000000001,32.8,31.739062500000003,32.23125,32.0484375,32.315625,0.004850087999999998,-0.010582011,-0.004850087999999982,-0.013227512999999996,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_501899.jpg,,0.3,0.252564,0.246769,0.265681,0.268673
20260322_152624_501899,31.89375,-0.1142,0.024550000000000002,5.715,33.3,31.753125,32.23125,31.921875,32.2875,0.004409171,-0.010582011,-0.0008818339999999997,-0.012345679,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_501899.jpg,,0.3,0.252564,0.240643,0.260045,0.267897
20260322_152624_501899,31.89375,-0.11904999999999998,0.025075,5.942499999999999,33.8,31.7671875,32.23125,31.795312499999998,32.259375000000006,0.003968254000000003,-0.010582011,0.003086419999999984,-0.011463845000000004,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_501899.jpg,,0.3,0.252564,0.237652,0.255658,0.267811
20260322_152624_751899,31.89375,-0.1239,0.0256,6.17,34.3,31.78125,32.23125,31.66875,32.23125,0.003527337,-0.010582011,0.007054674,-0.010582011,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_751899.jpg,,0.3,0.273615,0.238119,0.256043,0.270878
20260322_152624_751899,31.89375,-0.11452500000000002,0.031699999999999985,6.2725,35.99999999999999,31.7109375,32.245312500000004,31.7109375,32.245312500000004,0.005731922499999995,-0.011022928,0.005731922500000004,-0.011022928,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_751899.jpg,,0.3,0.273615,0.236134,0.256139,0.270535
20260322_152624_751899,31.89375,-0.10514999999999997,0.03780000000000003,6.375,37.7,31.640625,32.259375000000006,31.753125,32.259375000000006,0.007936508000000009,-0.011463845000000002,0.004409170999999995,-0.011463845000000002,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_751899.jpg,,0.3,0.273615,0.231841,0.255753,0.269822
20260322_152624_751899,31.89375,-0.09577499999999997,0.043900000000000015,6.4775,39.400000000000006,31.5703125,32.2734375,31.795312499999998,32.2734375,0.010141093500000004,-0.011904762000000001,0.003086419499999997,-0.011904762000000001,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152624_751899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152624_751899.jpg,,0.3,0.273615,0.227622,0.255086,0.269083
20260322_152625_001899,31.89375,-0.08639999999999996,0.04999999999999992,6.579999999999998,41.10000000000001,31.5,32.2875,31.8375,32.2875,0.012345679000000003,-0.012345679,0.001763668,-0.012345679000000003,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_001899.jpg,,0.3,0.284830,0.226855,0.256736,0.268655
20260322_152625_001899,31.907812500000002,-0.08129999999999998,0.04067499999999996,6.422499999999999,41.575,31.5,32.3015625,31.8515625,32.315625000000004,0.012780386000000001,-0.01234024525,0.00176289175,-0.012780386000000001,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_001899.jpg,,0.3,0.284830,0.229106,0.258427,0.269162
20260322_152625_001899,31.921875,-0.0762,0.03135,6.265000000000001,42.05,31.5,32.315625000000004,31.865624999999998,32.34375,0.013215093,-0.0123348115,0.0017621155,-0.013215093,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_001899.jpg,,0.3,0.284830,0.232877,0.260246,0.270042
20260322_152625_001899,31.9359375,-0.07109999999999998,0.02202499999999996,6.107499999999999,42.525000000000006,31.5,32.3296875,31.8796875,32.371875,0.013649800000000002,-0.01232937775,0.0017613392499999999,-0.013649800000000002,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_001899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_001899.jpg,,0.3,0.284830,0.237253,0.262143,0.270999
20260322_152625_251899,31.95,-0.066,0.0127,5.95,43.0,31.5,32.34375,31.89375,32.4,0.014084507,-0.012323944,0.001760563,-0.014084507,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_251899.jpg,,0.3,0.298727,0.244569,0.267060,0.269159
20260322_152625_251899,32.0203125,-0.08267500000000011,0.013025000000000002,6.242500000000002,43.2,31.5140625,32.3578125,31.78125,32.4703125,0.01579898225000001,-0.010551858499999988,0.007428624750000037,-0.01405378175,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_251899.jpg,,0.3,0.298727,0.247419,0.270944,0.269406
20260322_152625_251899,32.090625,-0.09935000000000008,0.01335,6.535000000000002,43.4,31.528125,32.371875,31.66875,32.540625,0.017513457500000006,-0.00877977299999999,0.013096686500000024,-0.014023056499999999,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_251899.jpg,,0.3,0.298727,0.243397,0.273384,0.268902
20260322_152625_251899,32.1609375,-0.11602500000000004,0.013675000000000001,6.827500000000001,43.6,31.5421875,32.3859375,31.556250000000002,32.6109375,0.019227932750000003,-0.007007687499999996,0.01876474825000001,-0.01399233125,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_251899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_251899.jpg,,0.3,0.298727,0.235730,0.274526,0.268242
20260322_152625_501899,32.23125,-0.13269999999999996,0.014000000000000033,7.119999999999999,43.8,31.55625,32.4,31.44375,32.68125,0.020942408,-0.005235602000000008,0.024432809999999947,-0.013961606,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_501899.jpg,,0.3,0.262515,0.231368,0.267662,0.277211
20260322_152625_501899,32.203125,-0.12597499999999998,0.017725000000000015,7.007499999999999,44.05,31.528125,32.4,31.598437500000003,32.653124999999996,0.0209607465,-0.0061158432500000035,0.018762435749999973,-0.0139738315,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_501899.jpg,,0.3,0.262515,0.235852,0.263253,0.277473
20260322_152625_501899,32.175,-0.11924999999999995,0.02145000000000003,6.894999999999999,44.3,31.5,32.4,31.753125,32.625,0.020979085,-0.006996084500000008,0.01309206149999995,-0.013986057,train/episode_1__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152625_501899.jpg,train/episode_1__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152625_501899.jpg,,0.3,0.262515,0.238269,0.260357,0.277566
