id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251120_182657_354307,43.48125,-0.119,0.0086,5.51,26.9,43.2,43.875,43.59375,44.04375,0.006468305,-0.009055627,-0.002587322,-0.012936611,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182657_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182657_354307.jpg,0.85
20251120_182657_604307,43.59375,-0.1202,0.0245,5.03,25.4,43.36875,43.93125,43.70625,44.15625,0.00516129,-0.007741935,-0.002580645,-0.012903226,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182657_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182657_604307.jpg,0.85
20251120_182657_854307,43.7625,-0.1262,0.0181,4.19,21.2,43.5375,43.9875,44.04375,44.2125,0.005141388,-0.005141388,-0.006426735,-0.010282776,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182657_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182657_854307.jpg,0.85
20251120_182658_104307,43.7625,-0.0901,0.0077,2.92,17.9,43.59375,43.93125,44.1,44.26875,0.003856041,-0.003856041,-0.007712082,-0.011568123,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182658_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182658_104307.jpg,0.85
20251120_182658_354307,43.81875,-0.08,0.0025,2.42,11.6,43.65,44.04375,44.04375,44.15625,0.003851091,-0.005134788,-0.005134788,-0.007702182,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182658_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182658_354307.jpg,0.85
20251120_182658_604307,43.70625,0.0273,-0.0039,-0.99,2.4,43.7625,43.65,43.9875,43.875,-0.001287001,0.001287001,-0.006435006,-0.003861004,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182658_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182658_604307.jpg,0.85
20251120_182658_854307,43.59375,0.0287,-0.0041,-1.17,1.3,43.70625,43.425,44.04375,43.7625,-0.002580645,0.003870968,-0.010322581,-0.003870968,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182658_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182658_854307.jpg,0.85
20251120_182659_104307,43.425,0.0519,-0.0101,-1.91,-2.5,43.48125,43.3125,43.875,43.59375,-0.001295337,0.002590674,-0.010362694,-0.00388601,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182659_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182659_104307.jpg,0.85
20251120_182659_354307,43.5375,0.0644,-0.0145,-3.05,-5.6,43.7625,43.48125,43.81875,43.48125,-0.005167959,0.00129199,-0.006459948,0.00129199,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182659_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182659_354307.jpg,0.85
20251120_182659_604307,43.48125,0.068,-0.0039,-2.8,-4.5,43.81875,43.425,43.9875,43.48125,-0.007761966,0.001293661,-0.01164295,0,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182659_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182659_604307.jpg,0.85
20251120_182659_854307,43.36875,0.0576,-0.0022,-2.96,-6.5,43.5375,43.25625,43.70625,43.425,-0.003891051,0.002594034,-0.007782101,-0.001297017,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182659_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182659_854307.jpg,0.85
20251120_182700_104307,43.3125,0.0766,-0.0277,-3.41,-6.9,43.48125,43.0875,43.7625,43.2,-0.003896104,0.005194805,-0.01038961,0.002597403,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182700_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182700_104307.jpg,0.85
20251120_182700_354307,43.2,0.0781,-0.0149,-3.4,-7.2,43.3125,42.975,43.59375,43.03125,-0.002604167,0.005208333,-0.009114583,0.00390625,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182700_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182700_354307.jpg,0.85
20251120_182700_604307,43.03125,0.0761,-0.0242,-3.58,-7.1,43.2,42.8625,43.425,42.975,-0.003921569,0.003921569,-0.009150327,0.00130719,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182700_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182700_604307.jpg,0.85
20251120_182700_854307,42.80625,0.1069,0.004,-3.52,-5.8,42.91875,42.525,43.25625,42.69375,-0.002628121,0.006570302,-0.010512484,0.002628121,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182700_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182700_854307.jpg,0.85
20251120_182701_104307,42.69375,0.0839,-0.0155,-3.02,-3,42.8625,42.58125,43.0875,42.75,-0.003952569,0.002635046,-0.009222661,-0.001317523,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182701_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182701_104307.jpg,0.85
20251120_182701_354307,42.75,0.0549,-0.0205,-2.48,-2.7,42.91875,42.69375,43.0875,42.75,-0.003947368,0.001315789,-0.007894737,0,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182701_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182701_354307.jpg,0.85
20251120_182701_604307,42.75,0.0889,-0.0142,-2.47,0,43.14375,42.8625,43.03125,42.91875,-0.009210526,-0.002631579,-0.006578947,-0.003947368,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182701_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182701_604307.jpg,0.85
20251120_182701_854307,43.2,0.0005,0.0056,-1.27,1.8,43.48125,43.03125,43.25625,42.80625,-0.006510417,0.00390625,-0.001302083,0.009114583,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182701_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182701_854307.jpg,0.85
20251120_182702_104307,43.03125,-0.0515,0.0398,-0.61,2.6,43.0875,43.0875,43.81875,43.2,-0.00130719,-0.00130719,-0.018300654,-0.003921569,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182702_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182702_104307.jpg,0.85
20251120_182702_354307,43.36875,0.0254,0.0423,-0.96,2.6,43.48125,43.36875,43.875,43.48125,-0.002594034,0,-0.011673152,-0.002594034,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182702_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182702_354307.jpg,0.85
20251120_182702_604307,43.81875,0.0267,0.0412,-0.73,2.5,43.875,43.875,44.38125,44.1,-0.001283697,-0.001283697,-0.01283697,-0.006418485,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182702_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182702_604307.jpg,0.85
20251120_182702_854307,44.4375,0.0235,0.0996,-0.91,2.6,44.4375,44.38125,45,44.60625,0,0.001265823,-0.012658228,-0.003797468,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182702_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182702_854307.jpg,0.85
20251120_182703_104307,44.8875,-0.0352,0.0977,-0.73,2.5,45.16875,45.28125,45.73125,45.675,-0.006265664,-0.00877193,-0.018796992,-0.01754386,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182703_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182703_104307.jpg,0.85
20251120_182703_354307,45.50625,-0.0153,0.0796,-0.82,2.6,46.29375,45.84375,46.51875,46.29375,-0.017305315,-0.007416564,-0.022249691,-0.017305315,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182703_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182703_354307.jpg,0.85
20251120_182703_604307,46.40625,0.0433,0.1,-0.31,2.7,47.08125,46.96875,48.09375,47.19375,-0.014545455,-0.012121212,-0.036363636,-0.016969697,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182703_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182703_604307.jpg,0.85
20251120_182703_854307,47.3625,0.0268,0.0766,-0.39,2.8,48.2625,47.86875,48.375,48.2625,-0.019002375,-0.010688836,-0.021377672,-0.019002375,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182703_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182703_854307.jpg,0.85
20251120_182704_104307,48.31875,0.1173,0.0946,-1.24,3.3,48.4875,48.375,49.05,48.76875,-0.003492433,-0.001164144,-0.015133877,-0.009313155,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182704_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182704_104307.jpg,0.85
20251120_182704_354307,48.65625,0.0376,0.0548,-0.78,3.4,48.6,48.65625,49.21875,49.10625,0.001156069,0,-0.011560694,-0.009248555,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182704_354307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182704_354307.jpg,0.85
20251120_182704_604307,49.55625,0.0436,-0.0103,-1.17,4,49.3875,49.44375,49.78125,49.6125,0.003405221,0.002270148,-0.004540295,-0.001135074,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182704_604307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182704_604307.jpg,0.85
20251120_182704_854307,49.275,-0.0146,0.0424,-0.31,4.7,49.44375,49.3875,49.725,49.5,-0.003424658,-0.002283105,-0.00913242,-0.00456621,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182704_854307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182704_854307.jpg,0.85
20251120_182705_104307,49.44375,0.0259,-0.0467,-0.52,4.4,49.44375,49.3875,49.55625,49.3875,0,0.001137656,-0.002275313,0.001137656,train/episode_174_part1/images/ZED_LEFT/ZED_LEFT_20251120_182705_104307.jpg,train/episode_174_part1/images/road_img/ZED_LEFT_20251120_182705_104307.jpg,0.85
